ID,Text
1,هاليومين كل واحد يكول لازم اتشوف هالسلسلة على نتفليكس، كلش حلوة.
2,قمت أتابع برنامج الـتوك شو مال علي عذاب، هم توه يجنن.
3,أغاني سعدون جابر بعدني أحب اسمعهن، صارت كلاسيك عالأخير.
4,لعب المنتخب العراقي للمباراة البارحة جان شي مو طبيعي.
5,أفلام هوليوود أيام التسعينات غير شكل، شنو حلاتهن.
6,شفت الفيلم العراقي الجديد ببغداد، بصراحة القصة رهيبة.
7,مسلسلات رمضان السنة جانت لا تعوض، خصوصًا المسلسل الفلاني.
8,ذاك اليوم طلعت حفلة هوازن في القطيف، كلش كانت ناجحة.
9,منا متابعين لميسي، هو شي غير شكل بين اللاعبين.
10,أغاني الراب العراقي صارت مشهورة هواية بالفترة الأخيرة.
11,السينما العراقية بالفترة الأخيرة بدت تتطور كلش بسرعة.
12,ذاك اليوم جبت شريط كاسيت قديم، أغاني ماجد المهندس.
13,لعبة الشطرنج بين الشباب ڊيوم تسونجو بالمنتدى.
14,بالنسبة إلي، حلقات الـتليفزيون أيام الثمانينات كانت أحلى من هسه.
15,الحفلات المقامة ببغداد بعد جائحة كورونا صارت تنعاد شوي شوي.
16,صار عندي ادمان على لعبة البيس.
17,هسه يطلع مسلسل جديد وياحد من الممثلين العراقيين المحبوبين.
18,الحفل الغنائي في بغداد، شنو هالجمال.
19,ذاك اليوم بالتلفزيون حاطي مسلسل عراقي قديم، ذكرني بأيام زمان.
20,حفلات الفنانين العراقيين بالخارج دائمًا تكون ممتعة.
21,هالبرنامج الترفيهي بالعراق كلش يحبه الجمهور.
22,أغاني الريف العراقي دايمًا إلها طعم خاص.
23,مسلسلات الكوميديا العراقية تعجبني أكثر شي.
24,الدراما الكويتية إلها جماهيرية كبيرة بالعراق.
25,المصارعة الحرة هم بيها جمهور واسع بالعراق.
26,كلش أحب ستايل الموسيقى البدائية العراقية.
27,بالكاسيت مال ذيچ الأيام جنت أسجل أغاني لعدنان البستاني.
28,فريق القوة الجوية خطي لا زال يعاني بالدوري.
29,برنامج منوعات عودونه أيام الدراسة ما زال بعقلي.
30,البريمير ليگ هالسنة كلش مشوّق ومليان مفاجآت.
31,الفنانات العراقيات يسوون عروض أزياء كلش حلوة.
32,ذاك اليوم شفت مسلسل على اليوتيوب ما ينمل منه.
33,افتتاح مهرجان بغداد السينمائي كان فد شي راقي.
34,ماكو مثل أغاني يمينة دسوقي، تطلع النفس الطيبة.
35,متابعين الرياضة يعرفون شكد المنتخب العراقي يهمهم.
36,ذاك اليوم شفت برنامج عن تراث العراق وبديت أبچع.
37,حفلات الزوراء الدائم دائمًا ترجعني للطفولة.
38,برنامج طبخ عراقي جديد جذبني هواية بطرق أكل جديدة.
39,كلش أحب الدي جي البغدادي بما يقدمه من موسيقى جديدة.
40,بالسينما تعرض أفلام مهرجان كان لأول مرة بالعراق.
41,المواهب العراقية دائمًا تبهرني بما يقدموه.
42,أغاني الزمن الجميل دايمًا إلها جمهورة بالعراق.
43,ذاك اليوم سمعت تحجي عن تطور الألعاب على الأجهزة.
44,أيام زمان جنه نتحمس نشتري بسطات الأفلام الأعراس.
45,برنامج مسابقات محلي يشكل ضجة كبيرة هالفترة.
46,أغاني سعد الفهد – مال شتا – وكلش تعجبني.
47,الأفلام المصرية تتصدر الرايتنگ بالقنوات المحلية.
48,ذاك اليوم مرينا بحفلة شباب شعرهم مثل بيلي آيلش.
49,أتفرج سيكشن نسائي كامل بعرض كوميدي جديد.
50,مكتبتني فد مرة شيگلة بفيلم عراقي إنتاج جديد.
51,مهرجان القراءة الشعبي دايمًا يحضر هواية من الناس.
52,صرت أخبص فد يوم على أغنية كاظم الساهر.
53,سمعت أغنية لمغني عراقي صاعد، صوته كلش حلو.
54,الأندية بالرياضة النسوية طلع عندها جمهور كبير.
55,مسلسلات الدراما السورية تظل دوم تجذب الجمهور بالعراق.
56,ذاك اليوم سجلت كل حلقات مسلسل لأحد الممثلين المحليين.
57,بغداد صارت مركز للفعاليات الشبابية بالموسيقى والأدب.
58,أحب صوت المطربين العراقيين القدامى، كلهم أصالة.
59,التراث العراقي أنمياته دايمًا تلقي استحسان.
60,برنامج طبخ عراقي جديد جذبني هواية هالفترة.
61,ذاك اليوم قررت أروح حفلة موسيقية مقامة بالبارك سنترال.
62,المهرجان الغنائي للشباب جاب أصوات جديدة للعراق.
63,عرض أزياء جديد ببغداد، وكان شي كلش خرافي.
64,النكت العراقية بهالأوقات كلش تضحك.
65,مسرحيات الفرقة القومية بالليل تصير عرضها غير شكل.
66,ذاك اليوم صديق جاب كتاب عن السينما العراقية.
67,أريد أشوف فيلم هندي بمواهب عراقية، ولا أروع.
68,أحب أستمع لأغاني جيوان حكايات من الملاعب.
69,المسرحيات العراقية أيام الطفولة ما انسى جوها.
70,برنامج الأطفال على التلفزيون العراقي يبقى أيام زمن.
71,ذاك اليوم لعبت فد لعبة فيديو يابانية جديدة كلش تضيع الوقت.
72,أعتقد المهرجان الأدبي للعراق جا رح يكون بيه هواية نشاطات.
73,أفتخر بكون فرق الألحان الشعبية تطوّر من أغانيها.
74,المغنية الجديدة بالعراق صارت هسة مشهورة هواية.
75,سويت بلاي ليست بأغاني العراق القديمة وأكعد أسمع.
76,جاية حفلة غنائية ضخمة، ونحمس لها.
77,ذاك اليوم رحت للتدريب على الرقص الشرقي ويا بنات الحي.
78,الموسيقى الكلاسيكية لفرقة محمود المليجي تظلين براسي.
79,حفلة الموسيقى الشعبية بالأعراس شي ما يتفوت.
80,ديوم رحت للسيمفونية وگعدت أسمع كلش متأثرة.
81,شكو أحلى من مسلسل تقليد الأفلام المختص.
82,ذاك الممثل الجديد في السينما العراقية وصل للعالمية.
83,تجمع محبي الألواح الخشبية صار قبال الحديقة.
84,الأعمال الأدبية المقدمة ببغداد تثير انتباه الجمهور.
85,الحفل الغنائي في المثنى كان شي ما يتعوض.
86,ذاك اليوم طلعت فيلم جديد بإخراج عراقي وأخذرت لمية.
87,معرض الصور الفنية لا زال يعجب المصورين بالعراق.
88,محتل مسرح عائم بكلمة في كركوك يثير ضجيج.
89,المسرحية الكوميدية الأخيرة جابت ضحك فوق التصور.
90,الألعاب الشعبية العراقية مثل الشطرنج لا تزال محبوبة.
91,برنامج الورشة الدرامية موجود لدعم المواهب الجديدة.
92,افتتاحية لمعرض التصوير بالنجف تسوي تحفة فنية.
93,لقاء رياضي ترفيهي جم مشاركة ديوم منتخب محلي.
94,طرب بغداد في برنامج ترفيه محلي كلش يعجب.
95,المغامرة للشباب تتضمن حضور خدع جديدة.
96,ذاك اليوم چايب شريط فديوم لكاظم الساهر.
97,تمثيلية ديجا من الاحتفالات العامرة لبغداد.
98,المسلسل التراجيدي العراقي نجح نجاح غير متوقع.
99,صوت الألحان العربية يبقى راسخ دائمًا بالمخيلة.
100,الحلقة الأخيرة من برنامج للشعراء جذب الكثير.
101,ذاك اليوم چانت عندي حفلة وگعدت ناطر لأجو أسمعها.
102,فنانين العراق يظلون يجيكون عالسينما العربية.
103,الحفل السنوي للثقافة العراقية يحضر كلشي عنده.
104,اجتمعنا لمناقشة المسلسل الجديد وعدنا كثير من الأفكار.
105,دايمة نشتري سكيت عندنا للسبورت النسائي الجديد.
106,المغني الجديد غنى بظهرية مهرجان فني عراقي.
107,ذاك اليوم أشتغلت هلبسكيلاتور وتعلمت شوية أشياء جديدة.
108,الموسيقى التراثية العراقية تظل دايمة ويا المهرجانات المحلية.
109,الأغاني الحديثة تظل تلحن بصوت عراقي أصيل.
110,الكتب الجديدة في الفن العراقي جعلوني أتعلم هواية.
111,برامج الترفيه المحلية دائمًا تستقطب الجمهور هواية.
112,ذاك اليوم زرت معرضًا للأزياء التقليدية وانبهرت.
113,الموسيقى الشعبية العراقية دائمًا تتميز بطابعها الخاص.
