ID,Text
1,شنو سعر الدولار اليوم؟  
2,عندي فد دينار اثري، يساوي شي؟  
3,والله راتبي ما يوفي للنص الشهر.  
4,تدري شنو أرخص مكان أشتري منه هذا الشي؟  
5,هذا السعر زين بس يمكن تلاقي أرخص بالسوق.  
6,اتحسّن الوضع المالي عندك شوي؟  
7,بجم هذا خويّه؟  
8,هذي الساعة عالسوم، اشقد تطيها؟  
9,السوق غلق بسعر النفط.  
10,ما عندي قدرة أشتريها هسه، ناطر بطاقتي تنزل.  
11,الدينار طاح بعد قرصة البنك.  
12,شفت هالبدلة بأربيل تطلع أرخض؟  
13,استثمار الذهب حالياً فكرة زينة.  
14,النفط اللي نفسچي شلون صعدت أسعارهم؟  
15,عندي شوية دنانير قديمة، وين ممكن أصرفهن؟  
16,هالوكت سعر التراب بالسوق أعلى من الذهب!  
17,خلصّت التزاماتي وأريد أدخّر الباقي.  
18,المصروف الشهري صاير ثگيل حيل.  
19,السيطرة على المصاري تحتاج لتخطيط.  
20,سارة جابت بياع بالجملة، قال الأسعار تنزل قريباً.  
21,سوق الشيوخ يبيع أرخص من عمان.  
22,احسب الحساب مضبوط قبل لا تشتري.  
23,فلوسي بالدولار آمنة لو لا؟  
24,سمعت البورصة طاحت، شفت الأخبار؟  
25,هاي السيدة تقطع حتى بليرة وحداة.  
26,عندي حسبة خرّافية، تريد تسمعها؟  
27,شكد ربحت من هالصفقة؟  
28,بعدني دا أجهّز ميزانية السفر.  
29,العملات الجديدة إجت للأجهزة الصيرفية؟  
30,صار عندي فكرة عن الاتجاه العام للاقتصاد ثرونة.  
31,لو عندي فلوس أكثر چان اشتريت سيارة جديدة.  
32,ما تقدر تزيد على هل سعر بعد.  
33,جمعة السوق خوش مكان تصيد بيه العروض.  
34,ندور محل يبيع بالجملة أرخص من السوق؟  
35,حكومي، ما ظلت هالكلمة تعني شي لجيب المواطن.  
36,وين ألقى دفتر صكوك جديد؟  
37,استلمت مكافأة بس شراح أسوي بيها؟  
38,شكد صرفت عالتجهيزات الدراسية؟  
39,هاي المحل عالسوم جا بي أسعار حلوة.  
40,مين چبت ها الدولارات القديمة؟  
41,تريد تنطيك صندوق توفير للاطفال؟  
42,أكثر شي يستهلك راتبي هو الفواتير.  
43,تنصحني أمول بمشروع كبير، لو أبقى على الزغير؟  
44,الكاش حصله عالسريع؟  
45,بالعراق، الأسعار مثل الأرجوحة.  
46,فلوس من الحديقة، محد يرفضهن.  
47,جمعيتنا مستمرة، بعدك وياهم؟  
48,افتح حساب توفير بمصرف أهلي، مو؟  
49,شكد تكلفني هاي السيارة بالدينار فورياً؟  
50,تستاهل تعبها الأسعار.  
51,أقترضت مصاري من صديق قديم.  
52,أسعار العملة بالأردن تختلف؟  
53,فلوس الكهوة جم يطلع علي؟  
54,نصرف الذهبي يوم الجمعة جان زين.  
55,شكد تحتاج تشتري منحلة؟  
56,سمعت بزيادة الرواتب، صح؟  
57,فكرة الاستثمار هالايام مو زينة حيل.  
58,الرزق من الله، بس التدبير علينا.  
59,فلوس الكاظمية تطلع ذهب اذا قدرّت.  
60,الجنيه صار أغلى من ما كنت أتصور.  
61,ابحث بجد لاتفقد حقك.  
62,شنو آخر أخبار السوق الغذائي؟  
63,ليش الكل تجه للبورصة اليوم؟  
64,شريت هالموبايل بأرخص من هالسعر بشهر؟  
65,شحطة التنكة يمكن تسد فمي.  
66,الزلم تبحث عن فرص استثمارية.  
67,هاي الأسعار مو زينة بس الواحد يتغاضى.  
68,المخازن الشاغلة خلّصت عندي كل الأوراق.  
69,العملة بالف دينار لو أقل؟  
70,استثمر واسحب مصاريك بالأوقات الصح.  
71,منين تشتري أغراضكم البيتية؟  
72,أرقام الكيتار صارت ترتفع شوية.  
73,فلوس الدكان لازم تزيد.  
74,اشتريت لوحة غالية حيل بس تستاهل.  
75,الرواتب نازل للخلق.  
76,بمجرد تصرف بحكمة، كل شي ينضبط.  
77,جبت السلفة تعويضي للبنك.  
78,النقص بالتزير لازم يزيد.  
79,الدين ثقيل ومصاريف العيش تعبانة.  
80,اللازمة فكت بزيادة الأسعار يمعود.  
81,البيع عالذمة يحتاج مصداقية.  
82,شنو سعر الهاتف الياباني؟  
83,الفلوس تروح وتجي، وبيتها الأصل العقل.  
84,هالشهر صارت تغييرات حلوة بالسوق.  
85,كيف توزع ميزانية منطقياً؟  
86,الفلوس اغنى بس مو دائم.  
87,اشتريت بيت واستقريت بعد جهد.  
