ID,Text
1,شنو طابخين بالغداء اليوم ويا الربع بالشغل؟  
2,اليوم عندي اجتماع مهم لازم أكون حاضر.  
3,هواية ضغط ودوام طويل بس نستحمل.  
4,جاي أفكر أقدم على شغل جديد.  
5,مديري شوي صعب بالتعامل، بس نمشيها.  
6,بلكي الله يرزقنا شغل أحسن من هذا.  
7,ياريت عندي عطلة الأسبوع الجاي.  
8,زايدين علينا شغل هواي بالفترة الأخيرة.  
9,اليوم صارلي خمس سنين بهاي الشركة.  
10,شلون تخلص من ضغط الشغل بالبيت؟  
11,جنة وما صار الشغل لازم نتفاق.  
12,حاب أطور مهاراتي بالشغل، تعرف ورشات جيدة؟  
13,متى راح تستلم الراتب؟  
14,مديرية الموارد بشرية متعاونة كلش.  
15,دوامنا اليوم انقلب وصار مسائي.  
16,هاذي السنة بنعمة، والحمد لله.  
17,حاس أنه لازم أغير وظيفتي.  
18,قطاع الخاص فرصه أحسن لو الحكومية؟  
19,شغلكم بيه بونس؟  
20,الأمان الوظيفي مهم بالنسبة إلي كلش.  
21,شلون بيه راتب الإجازة؟  
22,دوامك بيه مرونة لو ثابت؟  
23,اليوم شلون كان الفطور بالشغل؟  
24,بلشت اتعود عالشغل، بس لا زال صعب.  
25,المكتب مكيفه براحة ماشاء الله.  
26,راح يفتحون فرع جديد للشركة.  
27,الخبرة مهمة أكثر من الشهادة ببعض الشغل.  
28,محتاج دورة تدريبية على البرامج الحديثة.  
29,شفت إعلان فرصة عمل تناسبك.  
30,مديري ناس لطيفين ويحبون يساعدون.  
31,اليوم اتأخرت بالشغل، ليش؟  
32,مهامي بالشغل كلش متنوعة ومالية.  
33,يوم الجمعة دوام ميلة للنفس، والله.  
34,اتمنى اصير قائد فريق يوم من الايام.  
35,المدير يقيمنا كل نصف سنة.  
36,ماكو استقرار بهالشغل، يمكن أدور غيره.  
37,آني ارتاح لهالشركة، كأنها عائلتي الثانية.  
38,شفت شباب هواي مقدمن على ذيج الوظيفة.  
39,اليوم كله اجتماعات وعندك شغل مكوم.  
40,أحس روحي انضلمت بفكرة الترقية.  
41,وين ناويين تعطون عشاء موظفين هالشهر؟  
42,هاك شفت الجدول الجديد للإجازات؟  
43,دخيلك ثقلوا علينا بشغل زايد.  
44,بديت أتعود على مديري وصار التعامل أريح.  
45,مبين إنه محتاج فترة راحة من الشغل.  
46,الشركة متوسعة وهم محتاجين موظفين جدد.  
47,شنو رأيك بالشركة الثانية اللي افتتحوها؟  
48,راتبهم زايد، بس ضغطهم رهيب.  
49,حلمي أصير مهندس معروف بالعالم.  
50,تجتمعون قبل الدوام لو بعده؟  
51,آني وباقي الفريق نختم شغلنا بسعادة.  
52,هالشهر عندي دراسة وتقارير مكومة.  
53,العمل عن بعد صار شغلة دارجة.  
54,الشركة تطي مكافأة للموظفين المبدعين.  
55,محتاج أحد يساعدني بمشروع شغلي الجاي.  
56,آني مرتاح بمجال الشغل الحالي.  
57,دوام الليل كلش شاق على الواحد.  
58,شنو أجمل لحظة مرت عليك بشغلك؟  
59,الأمانة بالشغل شي نادر، بس مهم.  
60,مثل الشغل الجماعي مرات يفيد بالتقدم.  
61,الأساسيات عندنا قوية، بس ويبقى شوية تجهيزات.  
62,اتمنى أصير مدير قسم يوم من الايام.  
63,تعرف مكان يبيع ملابس شغل رسمية؟  
64,المهمة الجديدة تتطلب كلش تركيز.  
65,الرشاقة بالتعامل ويا الزبائن مهمة كلش.  
66,علاقات زملائي بالشغل تفتح النفس.  
67,عندي امل اني ألقى شغل يحترم ساعاتي.  
68,شركتنا عندها سياسات عادلة بين الزملاء.  
69,الكافتيريا بالشغل تطبخ وجبات طيبة.  
70,اطلعت على التكنولوجيا الجديدة قبل الاجتماع؟  
71,احس بيه مستقبل هنا بهالشركة.  
72,يا ترى الشركة بتوسع بالسوق المحلي؟  
73,محتاجين مساعدة بزمن الضغوط هاذي.  
74,مرت على تجارب شغل اتعلمت منها هواي.  
75,التطوير الذاتي يجي بالنهاية من الخبرة.  
76,دوام مسائي خلاني اغير نظام حياتي.  
77,يجوز دور عمال انتداب للشركة هالشهر.  
78,آني والعصف الذهني نتلاعب بالشغل.  
79,يمكن اسبوع الجاي يتغير جدول الدوام.  
80,مدير جديد انضم النا، كله طموح.  
81,مرات حل المشكلات يصير بحوار مفتوح.  
82,سألوني عن وجبة الغداء راح يصير تجميع.  
83,اجتماعات اونلاين مملتش، والله.  
