ID,Text
1,كيف فيني اتواصل مع المسؤول عن التوظيف هون؟  
2,وين بلاقي مكاتب الشركة الجديدة؟  
3,بحب شغلي لأنه كل يوم بتعلم إشي جديد.  
4,في فرصة تدريب بهاي الشركة؟  
5,مشوار الشغل كل يوم طويل، بس بستاهل التعب.  
6,قعدت عالشاي مع الزملاء بعد الدوام اليوم.  
7,بكرا عندي مقابلة للترقية.  
8,شو رايك نقدم عهالشركة؟  
9,موظف الاستقبال كتير بشوش ومريح.  
10,بدك مساعدة بمشروعك الجديد؟  
11,كاتبين عن الوظايف الشاغرة على الموقع.  
12,بعد دوام اليوم، لازم ألحق لموعد مهم.  
13,اللابتوب خرب، يلا نروح مسافي لواحد جديد.  
14,تيمنا بهذه المهمة لتشوف شغل فريقك.  
15,اختاروا مدير جديد للفريق امبارح.  
16,خلصت قراءة الإيميلات، شو الخطوة الجاية؟  
17,افتراسك للشغل وسط المدينة احسن ولا بالحي الانت ساكن فيه؟  
18,شو لازم اجيب معي لأول يوم شغل هون؟  
19,بطيء الإنترنت، صعب نسلم المشروع بوقته.  
20,بدنا نوقف شوي شاي قبل ما نكمل الشغل.  
21,الرئيس طلب حضور الجميع للاجتماع.  
22,موعد تسليم المشروع بعد شهر ونص.  
23,المقهى اللي جنب المكتب يعمل قهوة بيضة طيبة كتير.  
24,كيف وظيفتك هون جديدة، مش هيك؟  
25,هدول زملاء كتير شاطرة بالشغل.  
26,فيك تشرحلي الفكرة أكتر؟  
27,بدي ارتاح بشوية من هالضغط لكذا يوم.  
28,شايف انه عندنا فرصة لتحسين الإنتاجية.  
29,حابب أحضر مؤتمر عن إدارة المشاريع.  
30,مكتب الجديد بالطابق التاسع؟  
31,وأخيراً قدرت تخلص التقرير قبل الموعد المحدد.  
32,اليوم اشتريت دفتر ملاحظات جديد للشغل.  
33,شو التقدير اللي حصلنا عليه بالمراجعة الأخيرة؟  
34,الاستراحة الجاية منرايح شوي بالساحة.   
35,ضيفنا اليوم عرف بحملته المنجزة بنجاح.  
36,عم دور على شغل جديد، لو عندك نصيحة.  
37,مين بتعتقد لازم نختار للعرض التقديمي الجاي؟  
38,فيه مساحة عمل مشتركة بمنطقتنا.  
39,ارتبك ايمان لما عرفت عن المشروع الجديد.  
40,بدي رد الأيميل قبل ما نطلع.  
41,الجو عمل منيح للمحادثات الجانبية.  
42,محتاج حدا يساعدني بمسألة تقنية.  
43,الشركة رتبت حدث اجتماعي يوم الجمعة.  
44,بدي اسأل عن مقترحات لتطوير هالمشروع.  
45,مهم اني أقرا التعليقات قبل ما أبعت النسخة النهائية.  
46,الاجتماع السريع اليوم كان فعال جداً.  
47,نيجي سويا نشوف كيف فينا نحسن ظروف العمل.  
48,تابعت فرصة التدريب ولقينا منها شغف كبير.  
49,عم يشتغلو على نظام جديد لتسهيل العملية.  
50,بدنا نجهز العرض لزباين الأسبوع الجاي.  
51,شو بتعرفي عن هالوظيفة المتاحة بالشركة التانية؟  
52,بده تركيز عالي عشان تنتهي المهمة بدقة.  
53,صار لازم نبعت الرسالة للجهات المختصة.  
54,ممتاز، خلينا نباشر بالمشروع فوراً.  
55,الجميع لازم يراجع أهدافه المهنية كل فترة.  
56,فيه وظائف متاحة بنظام العمل من البيت؟  
57,جبت هدفي من الإنتاجية لهالاسبوع.  
58,تجديد المهارات لازم يكون جزء من الخطة.  
59,ديناميكية الفريق قوية، خلينا نحافظ عليها.  
60,تفاؤل الفريق سلاح سري للنجاح.  
61,الالتزام بالمواعيد أساسي لمستقبلنا المهني.  
62,ضيف جيد كلمة تقدير لكل زميل.  
63,حكيوا فيهم ان في زيارة ميدانية الأسبوع الجاي.  
64,نسيت أحضر المذكرة اللي طلبها المدير.  
65,هل جربت التواصل مع العميل عن طريق الفيديو؟  
66,كيف بتشوف تطور شركتنا بالسوق؟  
67,عائلتي بيقولولي اداوم على التدريب المستمر.  
68,منحنى التعلم بهالمشروع كان عالي جداً.  
69,أسبوع العمل مر بسرعة غير متوقعة.  
70,شي تعوني اليوم يوم إنتاجي على الآخر.  
71,فعلاً فينا نقول إنها كانت خطوة مهنية ممتازة.  
72,الشركة توفر دعم كبير للعاملين.  
73,دخلنا على اجتماع بدون انقطاع هالمرة.  
