ID,Text
1,كيف الدروس معك اليوم؟  
2,بشرفك حضرت الدرس ولا نمت؟  
3,احكيلنا عن مشروع الجامعة تبعك.  
4,ما بعرف كيف بدي قدم الامتحان الجاي.  
5,رفيقي بالدراسة شاطر كتير بالرياضيات.  
6,الدراسة عن بعد صعبة شوي، بس عم اتعود عليها.  
7,يعطيك العافية، شكلك تعبان من المدرسة.  
8,خلصت الواجب ولا لساتك؟  
9,بكرة عندي امتحان بالعربي، لازم أدرس كتير.  
10,حاسس حالي غرقان بالشغل والواجبات.  
11,مدرستي كتير بعيد عن البيت.  
12,شو رأيك بالمحاضر الجديد؟  
13,قاعدين نكتب تقرير كبير للفصل.  
14,الجامعة حلوة بس ضغطها مو هين.  
15,استاذ الفيزياء دايماً بدرسنا بطريقة جديدة.  
16,حاسس نفسي بتحسن بالسماع والكتابة.  
17,القراءة بالعربي بالنسبة إلي متعة.  
18,عندي شوية ملاحظات بالفصل بدي أراجعهم.  
19,متى بتفضى علشان ندرس سوا؟  
20,المكتبة الجديدة فيها كتب كتير حلوة.  
21,وين ممكن ألاقي ملخصات المواد؟  
22,الرياضيات محتاجة تركيز وتدريب.  
23,أخوكي نجح بالامتحانات، مبروك!  
24,الداوم بالجامعة بيرهقني شوي.  
25,صار عندي خبرة كويسة بالبحث العلمي.  
26,مين بدرسكن مادة الكيمياء؟  
27,عايشة بالمدينة الجامعية وشوي مضغوطة.  
28,بكرة عنا محاضرة بأي قاعة؟  
29,كسرت قاعدة جديدة بالفصل اليوم.  
30,عندي مادة جديدة هاي السنة.  
31,ماهرة بالكتابة، وأنا بمشي حال.  
32,رفيقه دايمًا بيخلص الدروس قبل الوقت.  
33,دايمًا بتفاجئني بمعارفها ومعلوماتها.  
34,اليوم كان عنا تدريب عملي شيق.  
35,ناطر النتايج بفارغ الصبر.  
36,الأستاذ أعطانا واجب للفصل الجاي.  
37,حضر المحاضرة بتركيز، رح تستفيد كتير.  
38,طباعة الأوراق مرهقة شوي.  
39,استمعت لمحاضرة مهمة اليوم.  
40,رفيقتي كتبت المقالة عالسريع.  
41,نمت خلال الدرس وما فهمت شي.  
42,فهمك بالموضوع أفضل مني.  
43,الجامعة بتوفر دورة تعليمية جديدة.  
44,كل مادة إلها طريقتها بالاكتساب.  
45,الزميلة سجلتني عالمنصة التعليمية.  
46,قراءة النصوص بتركيز بيساعدني.  
47,سمعت عن المعرض اللي فاتح للطلاب؟  
48,الاستاذ دايمًا بشجعنا نناقش.  
49,اليوم أخدنا درس عن التاريخ.  
50,صار لازم أجيب حقيبة جديدة للمدرسة.  
51,محتاج مساعدة بالرياضيات هاي الفترة.  
52,كتابة البحث دايمًا متعبة.  
53,رفيقي بالصف بيجاوب على كل الأسئلة.  
54,ناقشنا مشروع التخرج مع الأستاذ اليوم.  
55,اليوم معرض الكتاب بمدرستنا.  
56,طباعة على الأوراق تعتمد على الشطارة.  
57,تقاريرنا عن المشاريع لازم تتسلم قبل العطلة.  
58,صيحتي لك تراجع الدروس أول بأول.  
59,قاعدين نحضر لمسابقة المدرسة الكبرى.  
60,اهتمامي بالمواد العلمية ازداد مؤخرًا.  
61,نظمنا رحلة ترفيهية للطلاب الأسبوع الجاي.  
62,طباعتي للنصوص السريعة تحسنت.  
63,رفيقتي مسجّلة بكورس جديد عالنت.  
64,معرض المنتجات العلمية كان ممتع اليوم.  
65,كيف بتستعد للاختبار الشامل؟  
66,لسه ما اشتريت أدوات جديدة للفصل.  
67,نظمنا مشاريع للقسم الهندسي.  
68,لما بكون حزين، بقرأ كتاب وانسى.  
69,حفلة التخريج قربت وكتير متحمسين.  
70,حاسس حالي عم استفيد من الدورات الإلكترونية.  
71,عايزين نتعاون بحثنا الجاي على حساباتنا.  
72,رح أقدم هالمقالة للنشر بالفصل الدراسي.  
73,قررت أحضر دورة الخط العربي.  
74,رفقاتي عم يتنافسوا عالدرجات العالية.  
75,عم نحضّر لمعرض الأبحاث الشهر الجاي.  
76,مرتاح أكتر لما بدرس مع مجموعة.  
77,اليوم عنا محاضرة عن البيئة والتنمية.  
78,راحت علينا المحاضرة اليوم لظرف طارئ.  
79,طاولات الدراسة دايمًا بتعج بالحياة والحماس.  
80,كلما قرأت أكتر، كلما زادت معرفتي.  
81,استمتعنا اليوم بدرس الموسيقى بالفصل.  
82,طالبين منا نسجل فيديوهات تعليمية قصيرة.  
83,قراءة الكتب الأدبية بتخليني أحلم بعيد.  
84,الأيام الدراسية عم تمرق بسرعة.  
85,اتفقنا نحضر مع بعض لدورة الرسم.  
86,شرح الاستاذ واضح ومباشر.  
87,نشارك بفعالية الثقافة بالجامعة الأسبوع القادم.  
88,قريباً عنا امتحان، لازم نجهز حالنا منيح.  
89,المختبرات بالمدارس هامة لتطبيق الدروس.  
90,كل يوم عم أتعلم شي جديد بصفوف اللغة.  
91,اليوم رسمنا بالفصل لأول مرة.  
92,الاستاذ عم بعطينا مهام عملية.  
93,الدوري الثقافي عم يخلق روح الحماسة بين الطلاب.  
94,نتيجة التعب والدراسة، حسيت بوجع راسي شوي.  
95,ودرنا اليوم بالأعمال اليدوية بالفصل.  
96,نقشنا المقال في المجموعة الدراسية.  
97,حكولي عن دكتور الفصل المجتهد.  
98,الحضور مهم كتير لفهم المواد بشكل أحسن.  
