ID,Text
1,بدي أحدث الموبايل، خلص صار بطيء كتير.  
2,شو آخر تطبيق نازل ممكن يفيدني بالشغل؟  
3,سمعت عن لعبة جديدة عم يشووا الكل.  
4,هالآيفون الجديد طاير عقلي.  
5,شو رأيك بكاميرا هالموبايلات الجديدة؟  
6,كيف بقدر أعمل فيديو مثل هالفيديو على تيكتوك؟  
7,استنى شوي، خليني أشوف الخرايط عالجي بي إس.  
8,جربت هالتطبيق للتعليم الإلكتروني؟  
9,ممكن تحكيلي كيف أزيد سرعة الإنترنت عندي؟  
10,ليش البطارية دايمًا عم تخلص بسرعة؟  
11,كيف بدي أعمل فيديو أنيميشن بحركات حلوة؟  
12,عم يصير كتير ضربات قلب عالسوشل ميديا عن هالخبر.  
13,الواي فاي عندك بيوصل لعند الباب؟  
14,رح أنزل تطبيق جديد عشان الترجمة الفورية.  
15,شو رأيك بالمودم الجديد؟  
16,الشحن السريع عم ينقدني لما أكون مستعجل.  
17,لازم أفرمت اللابتوب صار يطفي لحاله.  
18,شو أكتر شبكة اجتماعية بتستخدمها؟  
19,بكرا لازم أعمل باك أب لكل الصور.  
20,التطبيق فرضوا عليه تحديث جديد وعبّرني بطيء.  
21,كيف بقدر أشيل الفايروس اللي على جهازي؟  
22,إنستغرام بطل عليه تحديثات حلوة زي أول.  
23,العالم كلها صارت تحكي عن هالروبوتات الجديدة.  
24,دورت على فيديو باليوتيوب لحتى أتعلم كيف أصلح المشكلة.  
25,سنابشات صار ضروري بحفلات ومناسبات العيلة.  
26,رح جرب أتعلم برمجة من التطبيقات الجديدة.  
27,أنا مدمن على السوشيال ميديا، شو الحل؟  
28,في خاصية جديدة ممكن ترفع جودة الصور بالواتساب.  
29,الجماعة بالفيسبوك صاروا يعملوا جروبز لكل شي.  
30,شو بيعملوا بث مباشر على منصة جديدة؟  
31,حدا جرب نظارات الواقع الافتراضي المجنونة؟  
32,محدا بيفهم كيف يشتغل الجوجل درايف بسهولة.  
33,طريق الفيلم صار يبثوه لايف على نتفليكس.  
34,ليش أحيانا الفيديوهات تشتغل ببطء على اليوتيوب؟  
35,عم اتفرج على فيديو من العشرينيات على التيكتوك.  
36,حدا عنده خبر كيف أعمل قفل لتطبيق معين؟  
37,معي موبايل بمليون تطبيق مو عارف أقطعه.  
38,ايش الجديد بها اللعبة الكل عم ينزلها؟  
