ID,Text
1,شو خطتك لليوم؟  
2,بدي أروح عالسوق أشتري كم شغلة.  
3,عاملين قهوة وحابين نشربها عالبلكونة.  
4,يلا نروح نتمشى شوي بالحديقة.  
5,شو بتحب توكل عالفطور؟  
6,سمعت إنو في فلِم جديد بالسينما.  
7,كتير بحب المقلوبة، متى بدك تعمليها؟  
8,نزلت الحلقة الجديدة من المسلسل الي منحضره.  
9,اليوم بدي أعمل كوسا محشي.  
10,عم فكر أتعلم العزف عالجيتار.  
11,خلص شغلك وبعدين رح نطلع نعمل شوي الرياضة.  
12,مين بدو يحضر معي الفيلم اليوم؟  
13,سمعت إنو المطعم اللي جنبنا فاتح عروض جديدة.  
14,بدي أروح أزور جدتي هالجمعة.  
15,شو بتحب تشرب، شاي ولا قهوة؟  
16,خلينا نجرب نخبز كعكة جديدة اليوم.  
17,عم فكر أروح عالجيم المساء.  
18,في حدا بدي أزوره اليوم بعد الشغل.  
19,نحنا عم نخطط نروح عشارة أمل.  
20,حياتي بطلي دايت، خلينا نطلب بيتزا اليوم.  
21,خلصت قراءة الكتاب الي معاي، كان رهيب.  
22,عمندور على وصفة جديدة للتبولة.  
23,كيف كانت شغلك اليوم؟  
24,حدا جرب مطعم السوشي الجديد؟  
25,بكرة رح ييجي عندنا الضيوف.  
26,طيب شو رأيك نعمل حفلة صغيرة الأسبوع الجاي؟  
27,اشتهاء نعمل جاج مشوي الليلة.  
28,متى آخر مرة رحت عالبحر؟  
29,حاسس حالي بدي أجرب شي جديد بالطبخ.  
30,كيف الجو برا اليوم؟  
31,حدا عنده وصفة للحلويات السهلة؟  
32,إحنا اليوم طالعين رحلة عالجبال.  
33,صدقني الأكل اللبناني ما في مثله.  
34,شو لازم أعمل للضيافة؟  
35,عم جرب أتعلّم لغة جديدة.  
36,بدي أتعلم أعمل حُمُّص صحي.  
37,مين جرب المسبح المفتوح الجديد بالمدينة؟  
38,حدا بده شي من السوق قبل ما أرجع؟  
39,اشتريتلّك القلم اللي طلبته من المكتبة.  
40,هيّا لنقعد نتسلى بالنارجيلة.  
