ID,Text
1,رايح نزور البتراء اليوم.
2,وين أفضل مكان للسهر ببيروت؟
3,حابب آكل شاورما من عند أبو العبد.
4,كيف كان الطقس بجرش اليوم؟
5,القلعة بعمّان بتفتح الساعة كام؟
6,شو رأيك نروح ع راس الناقورة؟
7,عايز أوصل لمدينة صفد، كيف الطريق؟
8,سمعت الفيلم عم ينعرض بالسينما بغزة.
9,روحنا جربنا الكنافة النابلسية وما صدقنا طعمتها.
10,بسلم عالإخوان بحلب إذا شفتهم.
11,أخدنا رحلة ممتعة بالبحر الميت.
12,شو هي الأكلات الشعبية بعكا؟
13,حبينا نتعرف على الأسواق القديمة بفلسطين.
14,وين في فنادق منيحة وأرخص بعمان؟
15,جاية الصيف لأزور جبل الشيخ.
16,وعيت بكير لحتى أستمتع بالشروق بعجلون.
17,كيف الأجواء هلق بزحلة؟
18,بدنا نكمل طريقنا لمزارع شبعا.
19,حابة تعرفني على أشهى أكلات لبنان.
20,كيف بلديّة دمشق بتعمل احتفالات العيد؟
21,فكرنا نعزم جماعة لعنا ونروح على جبل بصرى.
22,وين بلاقي حدا يدلني على القرى التراثية بحيفا؟
23,غابة الأرز بلبنان مكان ولا أروع.
24,ممكن تاخدنا ع متحف الآثار ببيت لحم؟
25,سوق الحميدية من أشهر الأسواق بمعظم المناطق السورية.
26,منطقة الجليل جنة على الأرض.
27,أيام شوب ما في زي التليس العريضة الأردنية.
28,يا ريتني شفت فيه أثر من آثار البتراء.
29,ناحية دير ميماس، شتاءها فظيع لكن لها سحر خاص.
30,نسمة البحر بعكا ما بدايت أكثر من أحلام.
31,دهب الاختلافات جميلة بشمال الأردن.
32,هي من أجمل الإطلالات على البحر بصيدا.
33,كفرنبل تاريخها ولا يمكن حدا يتحدث صوت عالي عنه.
34,كيف كان الغداء باللاذقية؟
35,شو في عروض بمهرجان جرش؟
36,عشقنا السهر والنفحات الشرق أوسطية رغم البرد.
37,يا نيال أهل بلدروح وإلهيك القلعة القديمة.
38,غنينا وأرقصنا بالعرس الشعبي بحلب.
39,ودينا لصفاقس وبنتفق مع مرشد من الأكاديميين.
40,شو رأيك نطلع على مرتفعات صوفر؟
41,زحلة بتسوّي زهر ليمون لعند أذنك.
42,لازم تزوروا منطقة وادي رم.
43,ناوية آخذّل عيلتي ع القلعة بقلعة ربوع.
44,رحنا نشوف الآثار بمدينة تدمر.
45,حبينا جو دبي وصارت مثل حفلة من حفلات لبنان.
46,الطبيعة الخلابة بمحمية وادي عربة مش طبيعية.
47,قديش الطريق من عمان لمدينة البتراء؟
48,بركي أعمل زيارة ع جبل القلسطينية، شو رأيكن؟
49,كان الهدوء بطبيعة جبل قاسيون ساحراً.
50,إرادتلي توصية نص أغاني الرحباني ع الملعب ببيروت.
51,وين في قطع أثرية هل من الممكن نشوفها بجبيلة؟
52,كانت رحلتنا لكفركنا مغامرة حقيقية.
53,زيارة الزبداني يعطيك انطباع هنيال لحترق الفخار الولادة.
54,منطقة بيسان مم الشطوصل أطراف كريات شمونة الجمال.
55,غاليريا عمان تستحق المراقبة.
56,أثر ديني بموقع النبي موسى رح تشوفه وتشبع نهاره.
57,وادي البقاع يهدي منها السلام.
58,الشجر الحكايا بجنين لدير ياسين.
59,وكان في سوق الهال المكاني زي بيروت.
60,باص سفر ينقلنا ع بيت ساحور العميقة.
61,مشيتي على نهر الأردن زي ما خليتنا أبداً.
62,اطلعنا على تيك ب لمعرفة إفروض الدرزية.
63,كانت ضريبة سياحية عالية ببلودان.
64,المزارات محمية جاد استكشافت ع الفكريات وجوانح.
65,دائماً في أشياء جديدة نكتشفها في قلعة الشوبك.
66,رحلة عالبحر بصور ما بتنسا.
67,حماس الرحلة هالمرة كان على أعلى جبل بلبنان.
68,عودتي من كريستبم من بيروت باكتفاء غامر.
69,زياراتنا لكل كنسية قديمة بمرجعيون ناقشت الحذفية.
70,شاركت برحلتي على أراضي تسكن بساندويتشية عنتابية رام الله.
71,حصدنا البرتقال مبكراً بالناصرة بليل بئر السبعة.
72,بنتظريني بموعد العصر بمدينة الصومعة المنسية قرب إدلب.
73,الجولة يلي عملناها بكامل أنحاء حوران مرهقة وهاضمة للإرث.
74,رايحين لنكتشف عجايب أكيريات البقدونس والزعتر ع قبة مدينة المفرق.
75,خبرتنا تجربة رائعة بجبل القلعة.
76,سيل الحفلات اللي صار بجامع الأمويين بالشام كان خرافي.
77,كنت مع جولة خاصة لخدمة العائلات بخان الأحمر.
78,أجواء اه طبوغرافيى ومدوجى الطبيعة بير أعلى والمنطقو ليلية برمان الشرق أوسط.
79,زيارة جديدة للأماكن النائية بمدينة الوركاء الأردن.
80,ليش ما نعمل تسلق لجبل حرمون؟
81,عندك فكرة عن بديع جمعة التقونات الهئية داريا وصيدوناكيا.
82,رحلتنا بنهر الكلب كانت متميزة.
83,نستمتع بعملنا التطوعي بمخيم البقعة.
84,وصلنا على قرية كوبرنابا وهي بتجنن.
85,سحر غزير بجماله بكل الحجرات السرية.
86,الفنادق على طريق زهرة الفلافل بالرفاهية الشديدة.
87,شاركت فرحتي ومسافرتي لبلاد دروب الشرقية.
88,نصحوني زور مدينة العمارات لأوفر السكنيات.
89,عشت الطبيعة والأسئلة بمدينة القبة الدبقة.
90,الأطباق الشعبية بدوما طعمها لا يُنسى.
91,شاركت بورش عمل لغارات رسم اللوحات والاسترخاء عند العائلات.
92,هالبلاد مش قطاعية وترويحية لكل فرد بتسأله.
93,كنت بهدي صديقي زور في سنين ببيت ساحور.
94,أفضل مكان للاستمتاع بأطباق السمك بعكّار.
95,زمان بدنا نروح منفرد هيك للعرائش العبيدة.
96,صارت عادات جديدة في لغة السوق بالحيل الوحش.
97,بيت القصير بالنسبة لمتحف العرفان استثنائي.
98,شو في فعاليات فنية الأسبوع الجاي بخطة حنينية.
99,تأملنا عروض الطيران والبحر المنتخبة بخمرة جبال العيادية.
100,ناوية فضلان وزيارة منطقة البرزيز بالخليل.
101,خدمات نادرة بالعليّة بلاش دوريح.
102,أقترحنا ليسار حركة استكشافية لصوّرة وصمود كونيسري.
103,رايحين نكتشف أطباق الناجح قفة بدمشق.
104,حبيت أماكن الألفة لأهل الناصرة
105,ما شفنا بحاري بروح على باهر كلهم بيبلع.
106,تقرير سرمدية بعالم تعجب وقمشة القريات الأردنية والوطنية.
107,رحت مع الشركة نعيش متغازلة بارتباك العرايفة.
108,زي كوب رمضان لغاية أداء الأدوار.
109,عم نعسل مع بوابة روعة في ميدان الأكل ببيروت.
110,عيد الطفولة جامع لكل دارس حول سوريا الكبرى.
111,كانت الأجواء عائلية بمنطقة النهر الوادي.
112,فيران الحجاء لها مكانة كبيرة بصية.
113,سمعت عن إذن المقاومة بمنطقة الجغرافي طريق العابدين.
114,كان في استقبال ديني بصلاة الجامع الأقصى.
115,رحت سوا مع ناس بقرية الجبس.
116,نشاط الألعاب في جولة موسعية للبرودن.
117,بالناهوت عبرنا مداخل مدينة الجرمق.
