ID,Text
1,أبغى أروح السوق اليوم وأشوف لي شي جديد.  
2,وين تشمي ريحة الهنا؟ يمكن يصير عزيمة عندي اليوم.  
3,عندي خوي يجيني بعد الظهر، بنسوّي شاهي مع تمر.  
4,يالله نجهز الفطور، نسوي فلافل مع خبز طازة.  
5,في عزايم اليوم، وش رايك نطبخ كبسة ونخلي الضيوف يشرفونا؟  
6,دورها تلحق العيال على المدرسة قبل ما تنقطع مدة الفطور.  
7,أمي علمتني أسرار المجبوس، كنت أساعدها بالطبخ.  
8,وين نروح اليوم بعد المدرسة؟ عندك شي في بالك؟  
9,اليوم بيكون عندنا مجالس، لازم نحضر!  
10,صرنا نتعلّم السباحة مع الأطفال في المسبح.  
11,أنا متحمس أزور المتحف في نهاية الأسبوع.  
12,حبيبي جاب لي زهور حلوة من السوق!  
13,شبت زبدة عندي، أبي أسوي كعكة عشان الضيوف.  
14,أمسي على الجيران بجوارنا، وش تتوقع أنهم يطبخون اليوم؟  
15,بشد حالي وأبدأ أقرأ كتاب جديد بعد الظهر.  
16,التخييم في البر أمر لا أبغى أضيعه.  
17,أختي تحب الخياطة، دايم تسوي لنا ملابس جديدة.  
18,يوم الجمعة كلنا نتجمع عند أمي، أحلى أيام.  
19,من يعزمنا على العشاء؟ نبي نشوف شغلات جديدة.  
20,فيه حفلة موسيقية في الساحة العامة، لازم نروح.  
21,ندور اليوم على مطعم جديد، بس نشوف الآراء أول.  
22,كل عصرية أروح أتمشى على الكورنيش مع الأصحاب.  
23,لازم أجرب أعمل السمك في الفرن، أكيد طعمه بيكون رهيب.  
24,إذا جاب الغداء من بره، أكيد يسوي زحمة في البيت.  
25,كم الساعة الرياضي اليوم؟ ما أريد أنسى!  
26,وين تنزل الحفلة اليوم؟ سمعت أنها فالت مع فنان مشهور.  
27,نحتاج نشتري مستلزمات الخبز عشان نسوي باك لنجاز.  
28,بشتري فواكه من السوق، أقول إنها طازة ولذيذة.  
29,تعال نجرب لعبة جديدة في المركز الترفيهي اليوم.  
30,أنا والعيال نحب نلعب كرة القدم بعد المدرسة.  
31,عزيمة الغدا عند خالي، أبي أشوف أكيد طعامه مميز.  
32,من الباكر وأنا مشغول بالتخطيط، عندي شغل اليوم.  
33,سنقوم بتزيين البيت بمناسبة العيد، نبدأ هالحين.  
34,دائماً أحب أشوف مسلسلات جديدة قبل النوم.  
35,إن شاء الله الأجواء تكون حلوة للتخييم بكرى.  
36,أبغى أتعلم أسوي المشاكيك عشان العزايم.  
37,أم العيال تعلّمهم الرسم في العطلة، شغلة واعدة.  
38,اليوم العياء عازمنا، لازم تكون هالمرة مفاجأة!  
39,فطورنا اليوم كان متنوع، من البيض إلى الفطائر.  
40,لا تنسى تتصل في راشد، نبي نجيبه معنا لنلعب بلياردو.  
41,نقصل اللحوم للحفلة الكبيرة في الأسبوع الجاي.  
42,أحب أذهب لصلاة الجمعة مع العائلة، أحلى وقت.  
43,سرعة الفرح مع الأهل ضرورية دائمًا، حقق أحلى الذكريات.  
44,وش رأيك لو نغير وتنقلي على مطعم ستيك، سمعت إنه وايد زين؟  
45,أمطار اليوم زادت الشوق للقهوة النخبة في البلكونة.  
46,نجلس على البحر مساءً، نسمع الأغاني ونتسامر.  
47,العب مع الأصدقاء في أيام العطلات، كلها ذكريات ليست ممكنة.  
48,ما عندي الهمة للخروج اليوم، بس أريد أضحك في البيت.  
49,عزومات العشاء مفتوحه عندي، تعالوا نفرح سوا.  
50,نتفق اليوم على وين نروح للرحلة القادمة، أحتاج أن أرتب أموري.  
51,يصير كل واحد يجيب أكله المفضلة، عشان نجرب أشياء مختلفة.  
52,يلا نشتري نبتات جديدة للبيت اليوم، حبيت تغير الأجواء.  
53,أحتاج أن أشتري بعض الملابس لأسافر بره، أحس فيه تغيير بحياتي.  
54,إذا عندك وقت، تعال نلعب شدة بعد الظهر.  
55,اليوم في فعاليات الألعاب، أكيد بيكون عندنا وقت ممتع.  
56,العب بالكرة مع الأولاد في الحديقة بعد العشاء.  
57,أعرف مطعم يقدم أحلى قهوة، تعالي نجربه اليوم.  
58,نبغى نسوي حفلة كبرى للعيد، كلكم مدعوين.  
59,ضوء الشمس في الصباح جميل، أبي أتمشى تحتها.  
60,شفت انستغرام في وصفات، أبغى أجربها بالبيت.  
61,وين تأخذون إجازات الصيف؟ أنا أفكر في رحلة بحرية.  
62,لعبنا كورة وحصلنا على نقاط وايد!  
63,أحب أشفى لنفسي بمشاهدة فيلم قبل أن أنام.  
64,السفر مع الأصدقاء شيء مميز، والذكريات هاله أفضل.  
65,أحلى الحلويات عند أم هاني، لازم نزورها.  
66,ودي أتعلم أساسيات التصوير، باكون مصور ناجح.  
67,خلونا نجرب نطهو مع بعض، بتكون تجربة جديدة!  
68,وين المطعم اللي يوعدنا بأحلى لحم مشوي؟  
69,هدية العيد هالمسؤولية، بس توصل بيتكم مميزة.  
70,دلّني على قبل كيف أسوي البسبوسة، سمعت إنها لذيذة.  
71,لازم نشوف جدول الأفلام الجديد، نحب السينما.  
72,أحب اللعب بالطائرة الورقية، ذكريات الطفولة حلوة!  
73,وش النية عندك الويكند هذا؟ أبي أروح رحلة.  
74,أسبوع السباق أمر حاسم، كلنا نتحمس!  
75,وش عندكم أفكار لطعام العيد؟ لازم نكون مميزين.  
76,أنا مشغول بجمع التحف، والرحلة إلى الأثر ستكون رائعه.  
77,بعد الغداء، أحب أتمشي وأشوف العالم.  
78,دائماً أحرص أشتري الخضار الطازة، هي الأطيب.  
79,نتبادل الوصفات الجديدة عند كل عزيمة، فكرة رائعة.  
80,أحب أشوف الأضواء في الشوارع، تفرح القلب!  
81,اليوم بدأ شغل خياطة، محتاج طاقة!  
82,انطلقت اليوم إلى مطعم صيني، شفت فيه واجب حلو.  
83,عندي موعد لعمل تدليك، جاهز للبيع حبيت!  
84,الجلسة مع الأصدقاء في البلكونة شيء رهيب، ويشكل ذكريات جميلة.  
85,ونسين ناكل المنسف مع الدولمة من المطعم الشهير.  
86,صباح السعادة، فيه مكان أروح له بعد الفجر.  
87,أحتاج بدي أشتري شنطتي الجديدة للعيد.  
88,موسم العطلات بدأ، أوضع خطط وأفكار للترفيه.  
89,إذا كان الجو مناسب، بنروح الرحلة الجاية الثلج.  
90,هالأسبوع نطبخ الكبسة الخاصة في العزيمة.  
91,عشاق القهوة نتيجة سعيدة، نوصل على حديث موسع.  
92,من خلال تجربتي حتى اكتشفت العطور النفاذة الجديدة!  
93,أشتري بلوزة جديدة لها لأختي في عيد ميلادها.  
94,أريد أن أحتفل في الديوان كناسن تجربة مختلفة.  
95,الرياضة يوميه تنعكس على مستوياتي اليومية.  
96,أحب الغناء كثير، إذا عندك ميدان، تعال نغني.  
97,الخروج في منتصف العامة مع رفيقي هو جزء من الحياة اليومية.  
98,مبالغ أماكن للمقابلة مع الأصدقاء، لنشجع النقاش.  
99,نجتمع مع العائلة يوم السجود القائم، له طعماً خاص.  
100,أحب صناعة لكني أغافل الدولة معها بمساعدة معلمتي.  
101,حب الأكل مع العائلة يخلق طقوس تحمل الذكرى والمودة.  
102,عزيمتنا على الهوى، نريد أن نتقابل على العشاء.  
103,الجوجب مناسب تماماً في مطبخنا!  
104,أحب اللعب في الخارج مع الأصدقاء، تذكرني الطفولة.  
105,احتفالنا الذي التقينا فيه أصبح أقرب من قبل.  
106,أتمنى تقضي معي يوم كامل في البستان.  
107,أحب الفاشن وتنسيق الأزياء، حضّر سنين صيفية جديدة.  
108,فنجان شاي بعد الغداء يشعرني بالانتعاش.  
109,كل سبت مع الأهل، بداية جديدة ومشاعر طيبة.  
110,من الجميل أن تعيش لحظة مثيرة مع الأصدقاء.  
111,تجربتي في تعلم فنون الكتابة قد تكون تقديم ممتع.  
112,مع نساء حارتي توجد جاذبية في الاحتفال والتواصل.
