ID,Text
1,الدنيا حر جدًا اليوم مش كده؟  
2,أخبار المدارس الجديدة حلوة جدًا.  
3,شفت الماتش امبارح كان رهيب.  
4,الناس كلها بتتكلم عن التموين الفترة دي.  
5,فيسبوك عمل ترند جديد لسه شايفه.  
6,شنطة البحر بتاعتي المكان عندي هضرب في نفوخك.  
7,الطرق زحمة بسبب الإصلاحات دي كل يوم.  
8,انتشار الفيديوهات على تيك توك رهيب.  
9,الجو امبارح كان ميت نار.  
10,يا ساتر ايه المطر ده؟  
11,إيه رأيك في الزيادات اللي في الأسعار دي؟  
12,كل الناس بتشتكي من المالبس غالية قوي.  
13,المدارس رجعت بس لسه التعليم أونلاين.  
14,لسه عربية تانية وقعت في النيل امبارح.  
15,الرياضية كويسة، بس النهاردة في برد قوي.  
16,المدارس أخيرًا بدأت الفعلية.  
17,أخبار النادي دايمًا مثيرة للاهتمام.  
18,شوفت الممثل ده في مشهد رائع.  
19,حد سمع حاجة عن الأحوال الجوية بكرا؟  
20,أختي بتحب التقليعات الجديدة في اللبس.  
21,التريندات دايمًا سريعة على تويتر.  
22,الغريب إن الكهربا قاطعة كل يوم.  
23,امبارح كان فيه عاصفة رملية قوية.  
24,الناس كلها بتتكلم عن الإشاعات حوالين اللاعب ده.  
25,المحافظ أصدر قرارات مهمة النهاردة.  
26,الشارع كان عامل زي خلية النحل بسبب الماتش.  
27,العالم كله بيتكلم عن المؤتمر ده.  
28,كنت بتابع الموضوع ده على السوشال ميديا.  
29,أنا هنزل الكوميكس الجديدة النهاردة بتضحك جدًا.  
30,ماتنساش تشوف الخبر في الجرنال بكره.  
31,الناس مستنية الأمطار على نار.  
32,برد الشتا مايتحملش السنة دي.  
33,اخبار الاقتصاد دايمًا مثيرة للتفكير.  
34,الموضوع ده عمل ضجة مش طبيعية.  
35,اللقاحات الجديدة نزلت للأسواق.  
36,الله يبدو أن الحرائك السياسية شغالة.  
37,الفنان ده عجبني أوي في آخر عمل ليه.  
38,السيول عملت مشاكل رهيبة.  
39,شفت العرض الرهيب ده على الفيسبوك؟  
40,الناس مستنية لو رمضان هيبقى حر.  
41,امبارح فيلم جديد نزل كل الناس اتكلموا عنه.  
42,بداية الطريق كانت زحمة كبيرة.  
43,المناظر قرب البحر لا تقاوم.  
44,الجيران بيفكروا يسافروا الصيف ده.  
45,الطقس متقلب قوي.  
46,استنينا كتير، أخيرًا جاء المطر.  
47,كل الناس بتدور على التذاكر للماتش الكبير.  
48,هوا الشتا رجع تاني.  
49,الموضة السنة دي غريبة شويتين.  
50,الموضوع ده مفاجئني بصراحة.  
51,فعلاً الناس كلها في الفيسبوك مواضيعهم واحدة.  
52,الله يكون في عون الطلبة مع الدراسة أونلاين.  
53,امبارح ليلة رأس السنة كانت هادية.  
54,الجريمة زادت في السكك الحديدية.  
55,ده كان قرار صعب لكنه صح.  
56,آه شفت العربي الجديد في السوق؟  
57,تأجيل الدراسة كان خطوة مهمة.  
58,سمعت عن المشاريع اللي حصلت في المطار؟  
59,الطريق أخيرًا مفتوح والكل فرحان.  
60,الطايفة رجعت تزعجنا بصوتها.  
61,الناس كلها بتتابع دوري السوبر.  
62,التكنولوجيا مستمرة في التطور بشكل سريع.  
63,الأفلام الجديدة مثيرة فعلًا.  
64,جاز الأسعار في ارتفاع مستمر.  
65,الغش كتر في الامتحانات.  
66,الكهربا راجعة يمكن بكرة تستمر.  
67,الشاطئ كان عامل زي المصيف المصيفي.  
68,الواحد مش عارف يصدق الأخبار ولا لأ.  
69,الناس بتحب تشارك لحظاتها على الإنستجرام.  
70,مرض الكورونا لسه بيأثر على العالم.  
71,الحكومة بتعالج الأمور بجدية.  
72,احتفالات عيد الميلاد كانت ممتازة.  
73,السياسيين بيتخانقوا على كل المواضيع.  
74,أنا بحب الأكلات اللي بتتعمل في البيت.  
