ID,Text
1,صباح الفل يا جماعة، إيه الأخبار؟
2,يلا نروح الكافيه نجرب القهوة الجديدة.
3,محتاج أشتري حاجات من السوبرماركت النهاردة.
4,أقولك نعمل أكلة سمك النهارده؟
5,إيه رأيك نروح نحضر فيلم في السينما؟
6,فكرت تروح للنادي تلعب شوية رياضة؟
7,نفسي أروح الأهرامات، ما رحتهاش من زمان.
8,الغدا النهارده هيبقى كشري، نفسك في حاجة معينة؟
9,نجيب شوية بلح ناكلهم مع بعض بعد الفطار؟
10,حبينا نخرج بالليل نتعشى في مطعم جديد؟
11,نستنى شوية قبل ما نمشي علشان الزحمة دي تخلص.
12,حبيت أشاركك وصفة الملوخية اللي جربتها مبارح.
13,عايز أقعد في كافيه على النيل وأشرب شاي بالنعناع.
14,حمادة قال إنه عايز يعمل بارتي يوم الجمعة.
15,أنا لسه بأتعلم الريزوتو، تعرفي تعملينه؟
16,ممكن تيجي تزورنا في البيت بكره؟
17,أظن كدا الجو هيبقى حر، تعالوا نروح البحر.
18,فين المكان اللي قلتِلي عليه للأكل السوري؟
19,إيه رأيك نحضر حفلة الموسيقى الشعبية الجمعة الجاية؟
20,عايزين نشتري كورة ونروح نلعب في الملعب.
21,جبت بطيخ طازة النهاردة، هنجربه بعد الغدا؟
22,نجيب بيتزا للعشا النهارده ولا مكارونا؟
23,أحب أقرأ كتاب في البلكونة في الضهرية.
24,نشتري شوية حلويات شرقية للعتيقة؟
25,نروح نزور المتحف ونتعلم حاجة جديدة؟
26,جبت ليك قهوة تركي من السوق، حبيت أقعد معاك ونشربها.
27,عايزين نتعشى برَّه النهاردة ولا ناكل في البيت؟
28,إيه رأيك ناخد جولة في المعادي بعد الشغل؟
29,جهزت الكنافة للعشا، بتحبها بالقشطة ولا بالجبنة؟
30,تعالوا نعمل جلسة تصوير في الحديقة قبل الغروب.
31,نفسي أجرب المعجنات الهندية اللي شفتها في التلفزيون.
32,إيه الخطة للويك إند دا عندكوا؟
33,جبت العيش البلدي من المخبز، عامل ريحة تجنن.
34,تجيبيلي معاك حاجة حلوة من المول وانت جاية؟
35,بتحب العصير الفرش ولا الغازي أكتر؟
36,نفسي أروح معرض الكتب اللي بيعملوه ف الجامعة.
37,إيه رأيكم نعمل كريب في البيت النهاردة؟
38,أنا في النادي بتمرن، هكلمك بعد ما أخلص.
39,مين طباعة النجرسكو الأصلية اللي قلتِلي عنها؟
40,جربت أكلة يابانية الأسبوع اللي فات، حابب أجربها تاني.
41,إيه نوع الشاي اللي بتحبيه؟ جبت أنواع جديدة.
42,جات الروائح دي منين؟ حد بيطبخ حاجة حلوة قوي.
43,إيه رأيك في العاشوراء اللي عملتها جديدة؟
44,نروح نشتري شوية جبنة من السوق البلدي؟
45,تحبوا تزوروا المعرض اللي في وسط البلد الأسبوع ده؟
46,أفكر أخد كورس في الرسم، نفسي أتعلم حاجة جديدة.
47,عايز أقاوم الكسل وأروح أجري في الصبح.
48,إيه رأيكوا في البازار الجديد اللي فتح قريب؟
49,الجناح الهندي في المعرض كان تحفة الأسبوع اللي فات.
50,بدور على مكان يعزف فيه موسيقى حيَّة بالليل.
51,عايز أشتري نضارة جديدة، في مراكز تحب ترشحها؟
52,أحب أشرب قهوة تركية في هدوء الصبح.
53,إيه آخر الأخبار عن الحفلة الخيرية اللي اتكلمنا عنها؟
54,تجي نروح المكتبة اللي بنت من زمان وهي قريبة.
55,بهية، محتاجة مقادير كيكة الشوكولاتة اللي عملتيها.
56,حابب أروح جليسة يوغا للاسترخاء قبل نهاية الأسبوع.
57,عايز ألعب ماتش بلاي ستيشن ونشوف مين اللي هايكسب.
58,جبت الدوا اللي محتاجه من الصيدلية، مطمئن دلوقتي.
59,نروح ناكل عند عم فؤاد، السمك عنده طعمه خطير.
60,حاسس إن الجيم بيقرب، يومين وهابدأ أول جلسة.
61,الجرد يلازم يتخلص النهاردة، ماينفعش يتأخر أكتر.
62,الهدوم الشتوية بقت كتير في السوق، لازم نشتري شوية.
63,شفت إعلان عن مسابقة لتصوير الطبيعة، هشارك فيها.
64,اشتريت حاجات للبيت من المتجر البرَّاني، نفسه ممتعة.
65,حاسس إني محتاج كباية شاى دافي بعد النهار الطويل ده.
66,حنروح لمّا الطبيخ يخلص، شكله هيكون مُشهي.
67,علشان الصيف قرب، اشتريتلنا حاجات نادية للمصيف.
68,المعلمة عجبتها رسمة ابنك في المدرسة.
69,فكرت أزرع ورد في البلكونة، الجو لطيف جدًا دلوقتي.
70,قبل ما نروح الجامعة، نعدي على الكافيه؟
71,عايز أبتدي الجاكيت الجديد اللي جبتُه من المول.
72,أحب أكل فطار في الكورنيش يوم الجمعة دايمًا.
73,طبخت شوربة عدس، الجو برد شوية ودي هاتدفينا.
74,عايز أشوف اللاعيبة في المباراة اللي هاهتزع السبت.
75,خطيبي جابلي ورود جميلة، فرحتني جدًا.
76,شفت إعلان عن فيلم قديم في التلفزيون الليلة.
77,جابوا مشروب زنجبيل جديد في السوق السكندري.
78,نفسي في حزمة كتب جديدة للقراءة في الفترة الجاية.
79,متشوقة أجرب الطبق اللبناني اللي الكل بيتكلم عنه.
80,عايز أقولك عن المواهب الجديدة اللي اكتشفتها بنفسي.
81,عايز أفكر في إجازة أخيرًا، ياريت تفكروا معايا.
82,كل يوم برايتيز جديدة بتطلع ف الإنترنت، شفتهم؟
83,في مجلة سياحية بتغطي كل أماكن القاهرة الرائعة.
84,مين عايز كيكة شوكولاته مع القهوة؟
85,ندعو الأهل للعشاء ونكرمهم بوجبتنا الشهيرة.
86,نستعد للعيد نجيب لوازم الكحك والبيتيفور؟
87,ما رأيك تخرج معانا في الرحلة للساحل الشمالي؟
88,أحب أشاركك في الأنشطة الثقافية في البلد.
89,تعالوا نقعد في اللوبي ونسمع الموسيقى الرقيقة.
90,عملت شوربة للدايت، يسعدني أجربها معاكم.
91,الشيف في المطعم الياباني محترف، يمكن نزوره.
92,عايزين ناخد نزهة في الجنينة العامة والجو ساحر.
93,نشتري أكل إيطالي من المكان بتاعنا النهاردة.
94,يلا ننزل السوق الشعبي، فيه حاجات حلوة ببلاش.
95,في مجموعة جديدة من الأفلام المثيرة على الإنترنت.
96,في فكرة حلوة أحسن بها بيتي، جبت مجلات للديكور.
97,ياريت تيجي تشرب معانا القهوة في الكافيتيريا.
98,يهمني نروح مهرجان الشوارع اللي في الحي.
99,نفسنا في شاورما على العشا، محتاجين أكثر من واحد.
100,نذهب للنزهة في الإسكندرية ونزور المدينة القديمة.
101,نشتري كتب جديدة لأولادنا ونعزز ثقافتهم.
102,الجديد في عالم الأزياء في السوق لآخر السنة؟
103,عملت أكلة مكسيكية، يجربها كلنا في العشاء.
104,اتفقنا نذهب إلى الحديقة ونلتقط الصور على الطبيعة.
105,نروح جولة سياحية فالعاصمة، نبدا نهار جديد وممتع.
106,نحضر معرض الرسومات في الجامعة، يجده مشوق جدًا.
107,تفاجئنا بأنشطة الصيف كلها جديدة ومحفزة.
108,رحلتي القادمة لأسوان، متحمسة أكتشف المدينة.
109,زيني البلكونة بالنور لاحتفالات المساء، تبقى جميلة.
110,افتح لنا البيت للضيوف ونحضر أشهى المأكولات.
111,نروح المحلات ونشتري أدوات للمطبخ النهاردة.
112,يسعدني زيارة مكتبة الكلية ورؤية الكتب الجديدة.
113,فكرت أعمل تصميم جديد للأزياء، مشروع متميز.
114,الجيم فتح عروض جديدة، جربتها والتحقت بثلاثة.
115,الطبيعة في المترو حلوة بشكل لا يوصف، الصور تشهد.
116,حبينا نشارك في رحلة سفاري للجبل وأسطحه.
117,معرض الموبيل كان مدهش، كل حاجة جديدة وجميلة.
