ID,Text
1,موبايلك لسه شغال ولا فاصل شحنة؟  
2,الواي فاي عندي بطئ بشكل، لازم أغير الراوتر.  
3,جربت تستخدم التيك توك؟ فيه فيديوهات تحفة بجد.  
4,عمري ما فهمت إزاي الناس بتستعمل السناب شات.  
5,هاتلي شاحن معاك وانت جاي، موبايلك نوعه إيه؟  
6,الابلكيشن ده بينزل إزاي البودكاستس؟  
7,بتابع اللايف ستريمنج بتاع الكورة على اليوتيوب؟  
8,مش عارف أوقف النوتيفيكيشنز المزعجة دي.  
9,إيه رأيك في التليفونات الجديدة بتاعة سامسونج؟  
10,اللاب توب بتاعي هنج، محتاج أعيده تشغيله.  
11,استني تلتقي على واتساب لما أكون أونلاين.  
12,جبت باور بانك جديد، حللك مشكلة الشحن.  
13,البطارية بتخلص بسرعة مع الألعاب دي.  
14,فيه آداة جديدة لتنظيف الموبايلات بعمق.  
15,قضيت ساعتين أعدل في الصور على الفوتوشوب.  
16,تفتكر النت هيبقى أسرع مع الفايبر الجديد؟  
17,انت جربت تشتغل برمجة على مواقع الفريلانس؟  
18,الكاميرا الجديدة بتصور بجودة 4K!  
19,بتابع أي بودكاستات الفترة دي؟  
20,حملت الابلكيشن ده على الموبايل وسريع جدًا.  
21,الداتا بتخلص بسرعة، ايه الحكاية؟  
22,مش عارف أفعل البلوتوث في اللابتوب.  
23,جهازك القديم ده يشتغل مع السماعات اللاسلكية الجديدة؟  
24,خلص الباكاب للبيانات الضرورية قبل ما تعمل السوفت وير.  
25,إعلانات الإنستجرام بقت تزحم الشاشة!  
26,حابب أبعتلك الفايل داه واتساب ولا إيميل؟  
27,التحديث الجديد للآيفون تحفة بكل المقاييس.  
28,الذاكرة كده خلصت، لازم أعمل مسح للحاجات القديمة.  
29,محتاج أحجز تذاكر السينما من الأبلكيشن ده، رخيص.  
30,سمعت فيه أبلكيشن جديد لترجمة اللغات فوري.  
31,عندي فولدر مليان صور السفر، مفيش مكان في الميموري.  
32,شايف الأغاني الجديدة اللي انتشرت على السوشيال ميديا؟  
33,بتاع محل الموبايلات نفخني في سعر الشاحن.  
34,ايموشن القلب مش موجود عندك؟ طيب جرب تفعيل الابديت الجديد.  
35,جربت تلعب العبة الجديدة دي ولا لسه؟  
36,الآيباد من الآجهزة اللي فعلاً تفرق مع الشغل.  
37,مش فاهم ازاي الناس بتشغل السماعات على البلوتوث دايركت.  
38,الباك أب عملتله أزمة في التخزين!  
39,عارف عامل البروفايل بتاعه برايفت على إنستا؟  
40,التليفون الجديد كاميرته خارقة.  
41,ناوي أغير الخلفية للموبايل، مليت من القديم.  
42,محتاجين نجرب الأندرويد تي في في البيت.  
43,الألعاب دي بتسحب وقت مننا بشكل مش معقول!  
44,قدم طلبك عن طريق الموقع، أسهل بكتير من الروتين العادي.  
45,عارف إن جوجل تقدر تتبع خطواتك؟  
46,التليفونات الذكية مشيها خرافة في حياتنا اليومية.  
47,بتحب تستعمل المساعد الشخصي في الموبايل؟  
48,خلاص عملت الداونلوود للنظام الجديد للويندوز.  
49,صراحة، مالهاش لازمة التطبيقات اللي بتحسب الخطوات.  
50,جرب انت تشوف التقييمات على الموقع قبل ما تشتري.  
51,السحابة بتاعتي مليانة، محتاج مساحة زيادة.  
52,الناس بتقول إن فيسبوك بقى ممل شوية.  
53,فيه عروض جديدة على الأجهزة اللوحية في المول.  
54,شفت الميمز اللي طلعت بعد ماتش الكورة؟  
55,الراوتر عندي قاطع، لازم أبلغ الشركة.  
56,حاسس إن في خلل في المعالج بتاع الموبايل.  
57,تابعت المؤتمر الأخير للشركات التقنية؟  
58,الفي بي ان بيفتح مواقع محجوبة بدون مشاكل.  
59,جاتني دعوة للايفنت على لينكدإن، تحب تيجي؟  
60,إيه رأيك في الكتب الصوتية؟ أظنها حلوة للسفر.  
61,بالك مشغول بالتقييمات الكويسة اللي على أمازون.  
62,موبايلك بيقيس ضغط الدم كمان؟ حاجة مبتكرة بجد.  
63,السيكيورتي الجديده عملت قلق للهاكرز.  
64,التابلت ده سعره مناسب للإمكانيات دي.  
65,سمعت عن الأبليكيشن اللي بيجمد التطبيقات المفتوحة؟  
66,زعلت لما الهارد ديسك وقع وكل حاجتي ضاعت.  
67,محتاج تسطيب برنامج مضاد الفيروسات على البي سي.  
68,موبايلك دايما بيعلق، إيه نوعه؟  
69,بيقولوا الفلتر الجديد في سناب شات جامد.  
70,عارف إني أقدر أربط التليفون بالسيارة بالمودرن اندرويد؟  
71,الخلفيات المتحركة بقت حاجة موضة دلوقتي.  
72,لاحظت إن إعلانات جوجل بقت تتوقع احتياجاتي.  
73,أخدت بالي من إن المعالج بيسخن بسرعة.  
74,بحب أتابع فيديوهات الطبخ على اليوتيوب.  
75,فاكر لما كان عندي نوكيا قديم، كانت الأيام أبسط.  
76,عايز أعمل استطلاع رأي على التويتر، محتاج نصايحك.  
77,زميلتي اشترت جهاز قراءة الكتب الإلكترونية مؤخراً.  
78,شايف فيديوهات التحليل المضحكة اللي على الفيس؟  
79,حاسس إن في خطأ في الابديت الأخير، لازم أبلغ الدعم الفني.  
80,حاسس إنني محتاج مراجعة للجرافيكس كارد.  
81,أنت في الجيم استخدمت الابليكيشن الجديد ده؟  
82,ما تستخدمش البرنامج اللي نزلته لسه لأنو بطيء.  
83,عارف ديزاين الاب الجديد لحسابك على انستجرام كويس جدًا.  
84,فيه مبلغ مالي محترم للمسابقة بتاعت الهاكاثون.  
85,فيه موقع موثوق بتحجز منه أونلاين للفنادق؟  
86,هل جربت تفعّل الوضع الليلي في الشاشة؟ برةيه العيون.  
87,الميمز الكوميدية على التويتر دايماً ما تضيعش الوقت.  
88,نزلت لعبتين على الموبايل وكلهم رهيبين.  
89,سمعتوا عن الانفجار اللي حصل بعد الأبديت الأخير؟  
90,كاميرات المراقبة اللاسلكية سهلة الاستخدام في المنازل.  
91,المتصفح شغال برده؟ كنت فاكرك بتستعمل كروم.  
92,حاسب الطفل عيبعثك رسالة ع الفيسبوك.  
93,عاوز أحجز بيتش ريزلت، في أبليكيشن للموضوع ده؟  
94,أخبار الكمبيوتر اللي في البيت مع الويندوز الجديد إيه؟  
95,اللابتوب عمل ريكوفر للفايلات المفقودة أخيراً.  
96,سوا ممكن يعمل مشروع التلقيح الإلكتروني للناس.  
97,الموبايل بيعيط علشان مش لاقي الواي فاي.  
98,دخلت كل الإنستجرام أكونتات عشان الفلتر ده.  
99,شفت إعلان اللابتوب الجبار اللي فعلاً مش مستحيل؟  
100,مين فاتح باب المافيا بتاع البرمجيات؟  
101,النت شغال عندكم عادي ولا في تقطيع؟  
102,أي حدا شاف الشحن اللاسلكي الجديد للسيارت؟  
103,ديزاين المواقع الإلكترونية الجديد بقى ملفت.  
104,كريتفا ضايع في عالم التأليف الصوتي الآن.  
105,عملت ستوري جديدة علي سناب شات بالفلتر الجديد.  
106,طمّنّي، مفيش مشكلة في الشبكة في البيت صح؟  
107,دلوقتي فيه كيبورد تكتب عربي وانجليزي في نفس الوقت.  
108,عملت ريكفرية للآي كلاود بتاعي الحمد لله.  
109,البطارية عندي تلفت، مين الوكيل الأقرب ليك؟  
110,هل أنت متابع الأحداث التقنية الجديدة الأسبوع ده؟  
111,بالك مرتاح مع فكرة إن كل حاجه مسجله بالسيرفر؟  
112,الأول كنت بحب الصيانة، لكن دلوقتي الحاجة بتكلف كتير.  
113,فلتر الجو خيالي، كأنك بتعيش اللحظات بجد.  
114,أبلات الفلاترين في الفوتوشوب يحتاجوه بلا شك.  
115,ضروري نستخدم تطبيق للمشى ويسجل الشتاك.  
116,الموبايل بتاعي فضل يتحديث طول اليوم.  
117,عايز أحجز تذكرة للمهرجان عن طريق الانترنت.  
118,خليني أحفظ فيديو يوتيوب ده على الموبايل.  
119,لاحظت ان في أبديت نزل للتطبيق وهو لسه جديد.  
120,جاب موديل جديد يدعم الفيرتشوال رياليتي.  
121,محتاج ميكروفون كويس لتسجيل في البودكاست.  
122,فيه حد جرب يخفض الضوء الأزرق في الموبايل؟  
123,مديري عايزني أكون أونلاين كل الوقت في التيمز.  
124,زميلتي بعتت لي صورة على الشير دروب.  
125,نزلت اللينكدإن بتاعي وريته لأصحابي في الشغل.  
126,حاسس إني مضيع الوقت على النت بزيادة.  
127,عملت فيديو قصير على الإنستجرام حبيته جداً.  
128,التقنية الجديدة بتسمعك الأغاني في الحقيقة المعززة.  
129,أوصوا علي كيبورد ميكانيكي لتجربة أفضل في اللعب.
