ID,Text
1,يا جماعة، امتى آخر ميعاد للأتوبيس للغردقة؟
2,إحنا لازم نروح خان الخليلي نشوف الحاجات التحفة اللي هناك.
3,لسه راجع من أسوان، المناظر الطبيعية كانت خرافية!
4,الطيران المنوفي دايماً عنده عروض سفر حلوة بتكون!
5,عايزين نزور الأهرامات ولا برج القاهرة الأول؟
6,السهر في أسكندرية ليه طعم تاني على البحر.
7,حد جرّب الكشري اللي في شارع التحرير؟
8,بجد الأكل في الأقصر كان مختلف وبنفس الوقت لذيذ أوي.
9,فكرت أسافر سيوة واجرب ركوب الجمال هناك.
10,مين يعرف أحسن مكان يبيع عصير قصب في القاهرة؟
11,أنا نفسي أزور مكتبة أسكندرية وأشوف الكتب اللي هناك.
12,الإقامة في العين السخنة كانت مريحة جدًا!
13,كل مرة أسافر للبحر الأحمر، بحس براحة نفسية كبيرة.
14,حبيبي، متنساش تشوف المسافة كام بين القاهرة ودهب.
15,الناس في الأقصر كان عندهم رحابة صدر واحترام بزيادة.
16,مين نفسكو يروح الفيوم ويشوف شلالات وادي الريان؟
17,بصراحة، الأكل البلدي في الريف عندنا مفيش زيه في الدنيا.
18,الطلوع على جبل موسى مع صحابي كان مغامرة ما تنساش.
19,الوضع في إسماعيلية النهارده كان هادي وجميل.
20,مين بيحب يركب الفلوكوا في النيل؟
21,عربية الفول عند عم سيد هي أحسن حاجة للفطار.
22,الرحلة لسانت كاترين كانت تحتاج شوية تجهيزات.
23,عايز أشتري هدية من أسوان، تنصحوني أجيب إيه؟
24,لما دخلت عبدين، كنت مبسوط جداً بالتاريخ العظيم.
25,غروب الشمس في الأقصر هو لحظة ما تتفوتش.
26,الركوب على العبّارة في بورسعيد متعة لا تُنسى.
27,ألذ طاجن في حياتي كان عند أم محمود في العتبة.
28,الواحة في مرسى مطروح كانت زي الحلم!
29,التسوق في العتبة دايماً بيكون مغامرة خاصة.
30,"عارف إيه معنى كلمة ""عرقسوس""؟ جرب طعمه في الصيف."
31,كل ما أفكر في سكندرية أفكر في السمك الطازة اللذيذ.
32,أنا محتاجة أوصال أورثور عشان أروح إبرام في الوراق.
33,ركبت العجلة في المنصورة وحسيت بنسمات الهوا الجميلة.
34,سمعت إن سيوة عندها أحلى مشاهد النجوم في الليل.
35,في نويبع، الشواطئ كانت فاضية ومريحة جداً للأعصاب.
36,حبينا نروح نطبل في مهرجان الألوان في الأقصر.
37,مين جرّب يركب الحنطور في شارع المعز؟
38,القعدة على نيل الجيزة وقت البرد لها طعم خاص أوي.
39,النوم على اليخت في مرسى علم كان تجربة مالهاش حل.
40,لو روحت شرم الشيخ متنساش تنزل في خليج نعمة.
41,الأماكن الأثرية في المنيا بجد تستحق الزيارة.
42,الركوب بالقطار من القاهرة للإسكندرية بيدي فرصة تشوف الطبيعة.
43,الرجوع من طابا دايمًا بسيط وجميل لما يكون مع الأصدقاء.
44,معظم أهل الفيوم ناس طيبين وفطورهم مشهّي.
45,أنا بحب أهيم وأروح بين القرى الصغيرة جنب الأقصر.
46,الأوبرا في القاهرة بتقدم عروض ثقافية رهيبة.
47,رحلات الأقصر وأسوان بالأتوبيس كانت مريحة جدًا.
48,شواطئ البحر الأحمر في السويس كانت لونها زي الفيروز.
49,قالولي متنساش تحط كريم شمس وانت في دهب.
50,الأكلات البحرية في العريش رائحتها تجنن.
51,يلا نتمشى على الكورنيش في المطرية ونشرب حمص.
52,مين سمع عن واحة سيوة والمياه العلاجية هناك؟
53,عايزين نروح نتمشى في المحلة ونشوف المصانع؟
54,الناس بتتجمع في المقطم كل أسبوع للرياضة.
55,أنا محتاجة جاز وأملأ السيارة قبل الطريق لمحافظة الفيوم.
56,في المنصورة دايماً يحصل عروض مسرحية في الساحة العامة.
57,آه، منظر الهرم من الجيزة مع الغروب لا يوصف.
58,حبينا نعمل رياضة ركوب الأمواج في الغردقة.
59,الناس في الزقازيق بتعمل معجنات مشهورة.
60,جربت الحرشة في إسكندرية كانت مشبعة.
61,رحلة الفلوكا في النيل بالليل مع الأضواء عليها سحر.
62,سمعت عن حلقات الذكر اللي بتحصل في الفيوم؟
63,الأكل الكوري في المعادي كان مفاجأة لي.
64,الناس بتيجي من كل مكان لحفلات الموسيقى في القاهرة.
65,انتظروا التراث الشعبي في متحف المنيا للفولكلور.
66,يا ترى السنة الجديدة في شرم الشيخ هتكون شكلها إيه؟
67,ساعدت ماما واشتريت لها هدية من خان الخليلي.
68,لفيت مع صحابي في عربة الحمار في شارع المعز.
69,يا ترى شايف إيه من طائرة المنطاد فوق الأقصر؟
70,الأغاني القديمة في حفلاتنا في حلوان دايماً ممتعة.
71,الأكل الصيني في التجمع الخامس كان شهي.
72,شواطئ دمياط بتكون هادية في الأيام دي.
73,حلوة فعلاً المناظر في ريف بنها الخضراء.
74,الصيف في كفر الشيخ دايمًا لطيف على الشطئ.
75,منشوفش جمال طبيعي أكثر من الحسناء في الغردقة.
76,طلقات الهواء الباردة فوق برج الجزيرة كانت معروفة.
77,عايز أروح سانت كاترين وأتأمل في الليل النجوم الساطعة.
78,أحسن شاي نعناع في سيوة موجود عند عم عبده.
79,ركوب الدراجة على الكورنيش في المعادي كان ممتعة.
80,السفر بالأوتوبيس لجنوب سيناء بيعطي فرصة للاستجمام.
81,كل مرة نركب فيها القطار، لازم نجيب الفطير المشلتت.
82,الأماكن الأثرية في الفيوم تحكي عن حضارة عريقة.
83,مين جرّب الفسيخ في يوم شم النسيم؟
84,منتجعات الغردقة تقدم كل وسائل الاسترخاء والترفيه.
85,تمشية في الشوارع القديمة في الجمالية كانت زي الحلم.
86,العودة من الرحلات الطويلة إلى الأسكندرية تشعرني بالسكينة.
87,حبي للسفر خلاني أرغب أسافر كل شهر لمكان جديد.
88,الأسواق التقليدية في القاهرة تقدم جماليات ثقافية فريدة.
89,الفلوكا تعتبر وسيلة نقل بتجربة خاصة على النيل.
90,جلسة الشاي على سطح البيت في الليل دايمًا مريحة.
