ID,Text
1,إنتي حبيبتي واللي مافيش بعده.
2,عايز أتعرف على عيلة خطيبتي.
3,الكلام بين الأصحاب ما ينتهيش.
4,الدنيا من غير صحاب ما تتعاش.
5,لسه حبية بنت الجيران.
6,عزومة النهاردة عندي على حسابي.
7,الكلام اللي بين الحبايب زي العسل.
8,إحنا اصحاب من زمان وعشرة عمر.
9,الجدعنة تِبان في الشدة.
10,الزواج مش مجرد كلمتين وخلص.
11,الناس لبعضها يا جماعة.
12,أنا بحلم بيوم الفرح.
13,الجواز عقل وقلب مع بعض.
14,الأهل دايماً الأولوية.
15,أصحابي هما السند وقت الضيق.
16,الصاحب الحقيقي اللي مايسيبكش.
17,في الزواج لازم تفاهم وود.
18,الفرح إن شاء الله في الصيف الجاي.
19,لو محتاج مساعدة أنا موجود.
20,الناس اللي بحبها هما ثروتي.
21,كل اللي فات من الهري في الحب بقى شوك.
22,مش لازم نعرف كل أسرار بعض.
23,الحب بيطول العمر.
24,الصداقات بتحتاج اهتمام ورعاية.
25,الجواز مسئولية قبل ما يكون حب.
26,مافيش فرحة إلا لما تكونوا كلكم موجودين.
27,ما حد يحس بالواحد إلا اللي زيه.
28,الناس كالمعادن ساعات تلاقي وساعات لا.
29,اللي من القلب بيوصل للقلب.
30,العيلة أمان وحب بلا شروط.
31,الحب مش بالكلام الحب أفعال.
32,الصدفة بتجمعنا أجدع صحبة.
33,جاية على بالي قعدة حرشة مع الأصحاب.
34,الناس الطيبين نعم من الله.
35,الجواز قسمة ونصيب.
36,العشرة هي اللي بتحكم بين الناس.
37,الصداقة الحقيقية بدون مصلح.
38,الناس في قصص الحب أبطال تراجيديا.
39,في الشدة يتعرف الأصحاب.
40,أنضف ناس هما اللي بيحبوا لغيرهم الخير.
41,بنات الناس مش لعبة يا جماعة.
42,الحبيبة مش بس كلمة، دي حياة تانية.
43,الجيرة الطيبة كنز مفقود.
44,الصحبة الصادقة نادرة في الزمن ده.
45,الجواز رحلة طويلة لازم تستمتع بيها.
46,الناس الطيبة بتفرح الدنيا.
47,الأصول مش بس كلام، دي أفعال.
48,اللي يعزك يشيل عنك.
49,أصحاب جدعان ومع شراب الخروب.
50,مراتي هي أمي التانية.
51,كل ما أتجمع بصحابي بحس بالسعادة.
52,الزعل مش لازم يكبر، عاتب وما تخسرش.
53,بين الحبايب تفاصيل صغيرة بتفرق.
54,اللي يخرج منك بيتحاسب عليك.
55,القلوب الطيبة زي الفاكهة الطازجة.
56,في الزواج لازم نسمع بعض.
57,الصحاب اللي بيقلبوا على قرايب نعمة.
58,حفظ السر أمانة.
59,الجواز بيوت وعمار.
60,في ناس وجودها زي البهجة.
61,أهلي عزوة وسند في الحياة.
62,الحب حاجة وأهلنا حاجة تانية.
63,البنت زي الوردة محتاجة رعاية.
64,يا بخته اللي عنده عيلة بتدعيله.
65,الجيران كنز غالي ما يتعوضش.
66,الصاحب الأصيل هو اللي يستاهل التضحية.
67,الحنية عمرها ما تضر.
68,في ناس غلاوتها دايما في القلب.
69,العشرة بلد والحب بيوت.
70,الطفولة ملاعب والأصحاب قلوب نعمة.
71,الحبايب رزق من عند ربنا.
72,الطبع بيغلب التطبيق.
73,في اللمّة بتحس إنك مش لوحدك.
74,اللي يحبك يريح قلبك.
75,المحبة خارج عن الإرادة.
76,الناس اللي بترفرف القلوب عند رؤيتهم.
77,الجواز معناه مشاركة كل شيء.
78,العزلة ساعات بتبقى أسوأ حل.
79,اللي شايل وراسك راحة البال.
80,العائلة بتلم الشمل.
81,السلام بين الأهل بيحلي الأوقات.
82,الأصول وجدعنة في الخلق الحسن.
83,القلوب لما تلاقي بتفرح.
84,الراحة النفسية دايماً مع الناس الأصيلة.
85,الفضايح عمرها ما كانت ريحة حلوة.
86,الأصدقاء عيلة تانية.
87,المشاركة أساس الحياة.
88,الود في الزمن ده غالي.
89,في ناس بتحفر في القلب، وناس تعدي.
90,الحياة حتیاج ومتطلبات.
91,الصحبة يا زينة العمر.
92,الحب أحيانًا بيكون اختبار.
93,الأمان في البيت أول خطوة للسعادة.
94,الرجولة مش بالكلام، بالافعال.
95,القلب لما يطمن يجري ع الدنيا كلها.
96,الأخلاق هي اللي بتحكم العلاقات.
97,العلاقة بدون ثقة تعب للنفس.
98,اللي يحبك يبغضلك المر.
99,الإخوة كنز لا يقدر بثمن.
100,الفرح الحقيقي مع ناس بتحبك.
101,الجدعنة موروثة من جدودنا.
102,الوصال بين الأهل بيطول الأعمار.
103,الجواز نفسه شلن ونص تربية.
104,نظرة الحُب كلمة مالهاش مثيل.
105,الترابط الأسري بيرفع الأجيال.
106,الغرباء دائمًا عندهم جمال خاص.
107,اللطف بين الناس بيخفف الآلام.
108,اللي يشيل سر ملهوش داية يقوله.
109,العيلة ضهر تتحامي فيه.
110,العشرة اللي بسمارك وكرمك.
111,البخور الحقيقي رائحة القلوب الطيبة.
112,الصحاب اللي زي العيلة قليلة في الزمن ده.
113,الحب في البيت سكن وراحة.
114,الجواز حكمة وإتزان.
115,الصدقات الصافية نادرة.
116,المودة بين الناس تقرب المسافات.
117,الأهل هما الطمأنينة لكل شخص.
118,اللي ما يشيلش زعل ما يعرفش يسامح.
119,القلوب اللي تتلاقى مستحيل تفرق.
120,الأمل هو اللي بيجمع الناس.
121,الضهر الصلب يحمي في وقت الشدة.
122,العشرة مش شرط فيها الطول.
123,الجواز بيت يبنى بالتفاهم.
124,الحب أوقات يكون عذاب.
125,الأهل الأولوية في الحياة.
126,حنية الإنسان دليل على قلبه الطيب.
