ID,Text
3,وين وين صار المصاري اللي زادوا معي؟  
4,السوق اليوم مليان تخفيضات!  
5,لازم أشتري أغراض للبيت بس ما عندي مصاري.  
6,خلصت مصاري نهاية الشهر، الله يعين.  
7,كيف الوضع مع الفلوس بالشغل؟  
8,هذه العمرة تكلفتها كبيرة، بدي أجهز مصاري من هلا.  
9,الأسعار عم ترتفع يوم بعد يوم.  
10,أنا لاحظت إنه الفواكه صاروا أغلى هالأيام.  
11,أريد أتاجر بشي بس مش عارف من وين أبلش.  
12,عم بشتري قهوة وبدي أستعمل البطاقة.  
13,خلص ليونان مصاري، راح ع البيت بدونه.  
14,المحاسب حكالي إنو ضرائبنا زادت.  
15,عندك فكرة عن أسعار الأسهم الجديدة؟  
16,صاحب محل الصرافة قاللي إنو الدولار طالع.  
17,يجوز أحتاج أستلف مصاري هالمرة.  
18,هاي الصفقة رح تجيب لي مصاري كتير!  
19,وينك مشتري هالأغراض؟ شكلها غالية.  
20,بدي أشتري هالموبايل بس سعره مش متناول.  
21,عبتنا هالموقع لأسعار السلع أونلاين.  
22,تدفع كاش ولا بالبطاقة؟  
23,اليوم كان في سوق حلو وفيه أسعار جمايل.  
24,إذا بدي روح أسافر، لازم أضع ميزانية.  
25,المدير زاد لي الراتب، الحمد لله.  
26,هالشهر مصاريفي كتير!   
27,بصراحة، الشغلة محتاجة تفكير بالأستثمار.  
28,الرفوف فاضية بس هالمحل مشهور بأسعار الحلوة.  
29,أحتاج شغلات للمدرسة ومش حامل معاي مصاري.  
30,قديش عليك حق هالتيشيرت؟  
31,العمّال في المصنع اشتكوا عن رواتبهم.  
32,أنا انصدمت من سعرة هالمطعم!  
33,عم حضر حالك حاليًا لمصروف العيد؟  
34,بشتكي دائمًا من طلبات البنك.  
35,سمعت إنو الاقتصاد صار أحسن بالأشهر الأخيرة.  
36,العيادات الخاصة صاروا أغلى، ما بعرف ليش.  
37,أيهم أحسن، تسوق أونلاين ولا من السوق؟  
38,شوف هالإعلان، فيه خصم جيد!  
39,اليوم حبيت أجيب شغلات بس المبلغ مانعني.  
40,صعب أحصل على وظيفة اليوم وفوق هذا راتب قليل.  
41,البنوك عم تحط فوائد مغرية على الودائع.  
42,كم عم يشتغلوا للمساعدة المالية؟  
43,الآفاق المستقبلية للاقتصاد مبشرة هالسنة.  
44,حلي الشكوى عندي في البنك، بدهم مصاريف إضافية.  
45,زنقتني الفواتير، بدّي طريقة أفضي مصاريفي.  
46,هل في نساء مستعدين لأن يستثمروا أموالهم؟  
47,حسيت إنه المنتجات محلية أذكى وأرخص.  
48,تعال نروح نشوف شو عندهم في بيع نهاية الموسم.  
49,أحيانًا أحس إنو الشغل ما بصير مع تكاليف النقل.  
50,ممكن نشوف تخفيضات على هذه الماركة بكرى؟  
51,هالأسبوع أسعار الذهب ارتفعت بشكل ملحوظ.  
52,عندك مشروع مميز؟ بدي أسمع عنه!  
53,تفاجأت بالاستهلاك الشخصي، العموم صار يدفع أكثر.  
