ID,Text
1,وين بدك تروح هالمرة، عالشام ولا عالبحر؟  
2,أنا حابب نزور عمان ونشوف البلد.  
3,كتير حلوين الأسواق بالصيف، لازم نتسوق شوي.  
4,هل بتعرف أي مطعم مشهور ببيروت؟  
5,بدي جرّب الفلافل الفلسطيني، سمعت إنها طيبة كتير.  
6,وين أحسن مكان نبدأ فيه الرحلة؟  
7,بدي أتعلم أكتر عن التراث اللبناني.  
8,عنا بمخيمات اللجوء بحسّ إنه الحياة صعبة.  
9,الجو بالشام هالأيام حلو، مثالي للطبيعة.  
10,هل جربت تروح على وادي رم؟  
11,ما في شي أروع من قضاء عطلتي بالجنوب.  
12,كيف يمكنني الوصول لأريحا من هنا؟  
13,خلينا نقضي يوم على البحر الأحمر، شو رأيك؟  
14,الأسواق الشعبية بتعكس ثقافتنا بشكل رائع.  
15,بتعرف وين أقدر ألاقي أكل منزلي طازة؟  
16,عائلتي بتحب تروح على الجبل بالعيد.  
17,بنحب نعمل شواية بحلقتنا بالعطلة.  
18,بدي زوّح صديق لي على إحدى المعالم السياحية.  
19,كم ساعة بتحتاج السيارة من عمان لدمشق؟  
20,أنا ساكنة ببيروت، وكل يوم في شي جديد نكتشفه سوا.  
21,كنا باللاذقية والعالي كان أكثر من رائع.  
22,أحب أروح على المزارات القديمة، في شي يميزها.  
23,يلا نروح نشوف عروض الدبكة الشعبية بالليل!  
24,هل بتحب تحتسي القهوة اللبنانية بالمقاهي؟  
25,البلاد غنية بالتاريخ، لازم نروح بالسبت لموقع أثري.  
26,كنت بمهرجان الورد وشفت أشيا حلوة.  
27,وين المكان المناسب نصوّر فيه ذكرياتنا؟  
28,لازم نشوف أقرب جزيرة ونستمتع فيها.  
29,السهرات بدمشق ليها طابع خاص مالها مثيل.  
30,ما أجمل رحلة في الجبل والشلالات!  
31,الأسر المحلية دائماً تستقبل الزوار بحب.  
32,بتحب تستكشف المدن التاريخية ولا تفضل البحر؟  
33,لما رحت على طرابلس، أكلت أفضل بيتزا.  
34,عنا بالخليل، الأسواق نشطة بالليل.  
35,خلينا نتجول بسوق العصافير مثل ما كنا دايم.  
36,أنا عندي حلم أزور كل العواصم العربية.  
37,هل في حدا عنده فرصة يسجلني بدروس الطبخ؟  
38,جربت الايس كريم بالزعتر؟ نكهة غريبة!  
39,تخيلي نروح نعمل رحلة بحرية مع الصحاب.  
40,كم دلّلينا الأكل الشامي، فطيرة مناقيش مميزة!  
41,يومين بس نروح على طبيعة لبنان، شي ولا أروع.  
42,السياحة الثقافية بتعطينا فرصة نتعرف أكتر على تاريخنا.  
43,شكلها فكرة حلوة نعمل جولة بالمناطق الجبلية.  
44,بدّي أروح عالبحر وأغمر برمول.  
45,يلا ينزل ع المتحف، حلاوة الذكريات.  
46,سمعت إنّ حلب عندها مطاعم تستحق الزيارة.  
47,ما حلو ألاقي رفاقتي بعمّان بعد غياب طويل.  
48,أحب الأجواء الصيفية بلبنان، وخصوصاً السهرات.  
49,دائماً بحب أستمتع بموسيقى الفولكلور.  
50,بدي أسجّل أولادي بدورة سياحية عالأثار.  
51,كم بحاجة لكركوك لتخيل الثقافة العراقية الأصلية.  
52,حان الوقت لرحلة جديدة، وين المخطط؟  
53,هالمواقع الأثرية، كل وحدة لها قصة خاصة.  
54,إذا عتيت على الشام، لا تفوت زيارة قلعة حلب.  
55,من زمان ما زرنا أربيل، أناديها عراقتي الرائعة.  
56,يعني في حدا حابب يمثل دور المرشد السياحي معنا؟  
57,رحلاتنا كانت مليئة بالمغامرات والقصص الجميلة.  
58,من كثر ما بحب روحي على عمان، بدي أفتح مشروع هناك.  
59,عم تطلع لنا عادات جديدة بالعطلات، بتفرح القلب.  
60,ضروري نجرب مشاوي الجاجة، طعمها بيفتح النفس.  
61,في مطاعم بحلب بتقدم أكلات تراثية ما في متلها.  
62,يمشي الكل ويحب يكتشف الأماكن البعيدة.  
63,زمان رحت عقرية قديمة، ونقيت فتيات رائعات.  
64,شكلها فنجان القهوة هو أفضل صديق للصباح.  
65,أنا كنت بمهرجان الطيور، غيرت مفهوم السياحة المحلية.  
66,لازم اتبسط وشارك تجاربي معكم.  
67,العواصم تزداد جمالاً مع كل زيارة.  
68,كل واحد عنده قصصه مع السفر تجذب الانتباه.  
69,هل بتسمع عن المحاضرات السياحية للطلاب؟  
70,الخليج له نكهة خاصة، والزيارات ومشاهدتها تعزز الثقافة.  
71,وكمان، التجول بعمان هو طريقة جميلة لفهم الحياة.  
72,بدي أشتري هدايا للرفاق بالمغامرة مرة الجاية.  
73,كيف الناس تستقبل الضيوف في حفلات العيد؟  
74,أنا بس أروح عالسوق، بشوف كل أنواع الناس.  
75,اجتمعنا مع العائلة، وحكينا قصص السفر.  
76,هل سمعت عن قهوة الشنينة بلبنان؟ طعمها فريد.  
77,كل بلد بتحتوي على مفاجآت تنتظر اكتشافنا.  
78,الخدمات في الفنادق بالعطلات بتعمل الفرق.  
79,بدي زورة للنقوش القديمة بدمشق.  
80,ياما انبسطت بالرحلات مع أصحابي.  
81,تاريخنا غني بالمعالم، ما بينساه الزائر.  
82,موسم الشتاء مذهل، بحب أروح على الثلج.  
83,خبروني عن تجاربكم لما رحتوا ع لبنان.  
84,أحلى لحظات لها علاقة بالمغامرات البحرية.  
85,يحكى إنه تيبة تقلد برمجة جولات مختلفة.  
86,جدّتي تحكي عن قصص الحروب وكيف الحب ظل موجود.  
87,تعرف خبر عن مهرجان الموسيقى بالفترة الأخيرة؟  
88,كل صيف بكون في سوق فنانين بمختلف المدن.  
89,الوقت اللي بنقضيه مع العائلة بكثير مهم.  
90,أكره الزحام، لكن بحب النشاط.  
91,رحلة بسيطة، بس بجو لطيف، بتعني الكثير.  
92,كيف بتصفوا جمال الأماكن لما تسافروا؟  
93,ولادنا بحاجة يعرفوا حاجات عن ثقافتنا.  
94,لازم نروح نحتفل بالعيد بالقرية.  
95,يا ليت نكتشف بساتين الفواكه معاً.  
96,الأفلام السينمائية فيها قصصنا ترسم ذاكرتنا.  
97,بقوم أحياناً أعمل جولات مع أصدقائي.  
98,لازم نأخذ صور جميلة للمناطق الطبيعية.  
99,كيف السينما تأثر على فكرة السفر؟  
100,حياتنا تتغير مع كل مغامرة نعيشها.  
101,الشعوب والثقافات تتفاعل بعض ويعززون السلام.  
102,الأجواء الصيفية بتشجع الناس على النزول.  
103,الأسرة دائماً تلعب دور مهم في التعرف على البلد.  
104,بدّي يشاركوني بالذكريات عن أماكنهم المفضلة.  
105,كيف بكون الشعور لمن ترجع لبيت جدك؟  
106,وبس حطيت قدمي على الأرض، حسيت بالترحاب.  
107,الجمال موجود بكل طقس، أماكن عديدة بتنتظرنا.  
108,ما أجمل أن نكون معاً في كل رحلة!  
109,الأعمال الفنية تدل على تاريخ وتحضر كل بلد.  
110,وين المكان المناسب لتجمع الأصدقاء قبل السفر؟  
111,كل منطقة بتعطيك إحساس مختلف وتاريخ خاص.  
112,أجواء الزمن الجميل تظهر بأكثر الأماكن.  
113,بتخيل إحنا نجرب مختلف الأطعمة بحلقة جديدة.  
114,كيف لما تتجول عالأماكن المعروفة بأذربيجان؟  
115,بدي أستكشف كيف الناس بتحتفل بالأعياد.  
116,شو أحلى لحظة بذكرى رحلتكم؟  
117,الشرفة هي أفضل مكان تحضر المناظر الطبيعية.  
118,بتحضري مساحة الزمن بطيّبات الطبيعة.  
119,في خصوصيات بكل سوق، لازم كل واحد يجربها.  
120,افتحوا خط زمني لأفضل دليل سياحي بمدينتكم!  
121,ديما الرغبة تخلق مغامرات جديدة كل يوم.  
122, in-
