ID,Text
1,طالعين نشتري أغراض للبيت، الجو برد كتير اليوم.  
2,سمعتوا عن الأخبار الجديدة؟ في مظاهرة بكرة.  
3,الطقس حلو اليوم، ممكن نروح على البحر مع بعض.  
4,الجمعة الجاي، في حفلة موسيقية بجبل اللوز.  
5,في ترند جديد على إنستغرام، كل الناس عم تحكي عنه.  
6,سمعت إنو في كورونا جديدة بالعالم، لازم نكون حذرين.  
7,اليوم في مباراة كرة قدم مهمة، مين رح يشجع المنتخب؟  
8,الناس صاروا يدوروا على السياحة الداخلية بعد كل شي صار.  
9,ممكن تقولي عن آخر الأخبار، خلاص مللت من السوشل ميديا.  
10,بحب أتابع الأخبار عبر يوتيوب، أسهل من التلفزيون.  
11,الجو صار دافئ، والناس عم تطلع تتنزّه.  
12,شفتوا الصورة اللي نزلها المشهور على تويتر؟ كانت مضحكة.  
13,الحكومة قررت ترفع الأسعار مرة تانية، الوضع صار مكهرب.  
14,في هون شائعات عن انتخابات قريبة، هل حدا سمع شي؟  
15,عنا عيد الميلاد الجاي، وين رح نحتفل هالمرة؟  
16,الناس كلهم عم يدوروا على أفكار جديدة للسفر.  
17,المقاهي صارت مليانة هالأيام، خصوصاً بالليل.  
18,اليوم شفت واحد يبيع طعام شوارع لذيذ، لازم نجربه.  
19,اذا بدك شو بدك من السوبرماركت، أنا رايح عليه.  
20,في زحمة سير اليوم، شكلها في حادث على الطريق.  
21,الأمطار اليوم رح شوي تحسن الجو، جابها الله.  
22,اجت الأخبار عن سعر الدولار، كله طلع للأعلى.  
23,في مبادرة جديدة لدعم الفقراء، لازم نشارك فيها.  
24,الصيف الجاي بحبو نروح على شرم الشيخ، شو رأيك؟  
25,قعدنا نشوف مسلسل جديد، القصة حلوة وبتشد.  
26,بالسوشيال، الكل عم يناقش قصة الـ AI وتأثيره.  
27,الصغيرين صاروا مدمنين على الألعاب الإلكترونية، وين العالم رايح؟  
28,مساء الخير، سمعتوا عن آخر ضجة بالمجتمع عن موضوع البيئة.  
29,بدك حدا يرافقك على الفحص، لا تخافي مش رح تكوني لحالك.  
30,اجت ثقافة جديدة بمجتمعتنا عن الطعام الصحي، الكل عم يتبعها.  
31,كيف حال الجو اليوم؟ في غيوم بس مش رح تمطر.  
32,طانت حملة تبرعات للمتضررين من الزلزال، كلنا لازم نساهم.  
33,هالأيام في كافيهات جديدة عم تفتح، لازم نزورها.  
34,هلأ في على السوشل ميديا صرعة جديدة للطبخ، بشوف الفيديوهات.  
35,اجتماع الـ 16 من الشهر، في أمور مهمة رح تحكي فيها.  
36,بكرة في عرض أزياء، شكلها رح تكون فريدة من نوعها.  
37,بدي اتأكد من وقت الفيلم بكرا عالتلفزيون.  
38,العالم صاروا أخف من قبل بكير بعد الكورونا.  
39,الكثير صاروا يشتروا أونلاين، صار أسهل وأسرع.  
40,العيلة بدها تقضي عطلة بسوريا، هالفكرة رائعة.  
41,الناس صارت تشتاق للأجواء الثقافية بعد توقفها.  
42,شفت إعلان عن حملة للتشجير، نحتاج لهالإيجابية.  
43,في برومو لبرنامج حواري جديد، كثير مثير للاهتمام.  
44,المدارس رح تفتح جديد، وشو بتقول عن الخبر؟  
45,الجو صيفي، حطينا الآيس كريم بالثلاجة.  
46,الاجتماعات السريعة عالفيديو صارت عادي هيك.  
47,هل نفرجينا مقاطع من المباراة؟ نريد نضحك مع بعض.  
48,الكل صار يلاقي الحلول بنفسه بدل اعتماد على الضمير(الحكومة).  
49,جبتلك هدية، إيش رأيك في إدخال البهجة لقلوبنا؟  
50,تتابعوا البث المباشر عن الانتخابات؟ الأحداث مشوقة.  
51,إن شاء الله رح تنجحوا في مشروعكم الجديد، هاد فخر.  
52,أتابع الأخبار الصباحية علشان أكون على اطلاع.  
53,سمعتوا عن حرائق الغابات؟ قلبنا علينا الدنيا.  
54,الجو بدو شوية رياح لطيفة، مش أجواء حارة.  
55,تويتر عم يشتعل بالآراء عن خبر جديد.  
56,حاببوا نعمل فعالية لنظافة الشوارع؟ بيبقى الفخر لبلادنا.  
57,واحد عم يحكي عن حرية الرأي بالقناة، حبيته.  
58,كتير من الأشخاص عم ينشروا إيجابيات السعادة على إنستغرام.  
59,الأخبار الفنية اليوم بتقول إن في حفلة لمنسي.  
60,باختصار، لازم نكون جاهزين للاحتمالات الجديدة.  
61,مشتاقين للطلعات مع الأصدقاء، قريبة بالجو الجديد.  
62,الأمطار خفيفة، بس خلينا نأخذ مظلة احتياط.  
63,في محل جديد بالمدينة يبيع الحلويات التقليدية.  
64,سيارات الكهربا صارت تحل محل البنزين، تحول كبير.  
65,جربتوا الأكلات اللبنانية الجديدة بالمطعم الجديد؟  
66,الأشغال العامة بدها خطوات لتحسين الطرقات.  
67,صديقي حكى عن مستجدات اختراعات التكنولوجيا، بدنا نتعلم.  
68,منشورات الإنستغرام عالجمال طاغية هالأيام.  
69,سمعتوا عن المعرض الفني بالفنادق؟ أجواء راقية.  
70,هل عندك معلومات عن أوقات تواقيت القطار؟  
71,المدن الهادئة بتوضح 아름 فقط روح السكون.  
72,في سلسلة جديدة بالدراما، الكل عم يحكي عنها.  
73,الجو صار جو رائع لطلعات أماكن جديدة.  
74,الشباب صاروا يميلوا لفيديوهات القصص القصيرة على السوشيال.  
75,تراجع نسبة البطالة صار أمل كثير حلو.  
76,سمعتوا عن مهرجان الموسيقى الضخمة اللي عبيحضر؟  
77,يوم السبت في فعالية الشارع، لازم نحضر سوا.  
78,الحكومة عم تحاول تحارب البطالة بكثير مشاريع صغيرة.  
79,أنا معكم بخبر عن استراتيجيات جديدة في الأعمال.  
80,كثيرين عم يستفيدوا من المصايف لمساعدتهم.  
81,أجواء الصيف دايمًا بتخلينا نقول لازم نعيشها.  
82,الشائعات عم تنتشر بسرعة بالأسواق، لازم نكون واضحين.  
83,الأشياء الجديدة بتظل دايمًا تفرنا في قلوبنا.  
84,الأغاني الشعبية لقت صدى واسع بالعالم العربي.  
85,بكير في أسبوع موضة، هل عندك طموحات فيه؟  
86,منشوف تطورات في عوالم الفضاء، بلش ينفتح علينا.  
87,رغم التعب، لازم نستمر بتحقيق أهدافنا.  
88,سمعتوا عن فعالية النحت على الرمل؟ كثير حلوة.  
89,التعلم عن الثقافات الجديدة وسيلة التقارب بين الشعوب.  
90,حبي أتابع الأحداث السياسية، الكل عنده آراء.  
91,حظك اليوم يقول إنو بدك تفكر بمشاريع جديدة.  
92,الناس عم تحضر أفلام وثائقية صارت تحكي عن الكوكب.  
93,الغالبية صارت تخاف من تغير المناخ، الوضع حساس.  
94,هل عندك رأي بجديد المسلسلات اللي بتحاكي قصص واقعية؟  
95,الأماكن السياحية عم ترجع تستقطب الزوار بعد الأزمة.  
96,الأجواء بالليل بالحديقة دايمًا بتكون مريحة.  
97,ممكن تروحوا معانا عرحلات للمناطق الأثرية؟  
98,النوادي الليلية جابت الفرح والحماس للصيحات الجديدة.  
99,زمن الكورونا علمنا نتشارك مع بعض بطريقة مختلفة.  
100,أحب أبتكر أفكار جديدة بجلساتي مع الأهل.  
101,اليوم في حدث قوي لمختلف الفئات الاجتماعية، سوا سوا.  
102,الأغاني القديمة تظل سيدة الموقف بالأعراس.  
103,الاحتفالات الوطنية تجمعنا مع بعض وتحفز الروح.  
104,أنا بفضل الأجواء الباردة على الشاطئ، تحس براحة.  
105,الطقس عالدراجة بيكون كل يوم حكايات جديدة.  
