ID,Text
1,فيني نلقى القطار لمراكش؟
2,عندك شي فكرة على أسعار التذاكر بين المدن؟
3,أنا بغيت نكتشف الأسواق التقليدية ففاس.
4,فين هي الحومة ديال العطّارين؟
5,شفت شي مناظر زوينة فالجبال الأطلس؟
6,المغرب كيتميز بالمأكولات الشعبية، خاصني نجرب الكسكس.
7,كيفاش نوصل لكازا من مراكش؟
8,الليلة عندي حجز فواحد الفندق فالصويرة.
9,واش فعلاً الشواطئ ديال أغادير كيستاهلو الزيارة؟
10,أنا عجبني تشوف المدابغ ففاس.
11,فين كاين القصر الملكي فمراكش؟
12,حنا خاصنا نجربو الشاي بالنعناع فالصباح!
13,عندك شي معلومات على الوقت المناسب لزيارة ورزازات؟
14,القصبة ديال أيت بن حدو مشهورة، بغيت نمشيو.
15,فيني نلقى واحد المطعم زوين فالصويرة؟
16,أحببنا نتعلم شوية فاللهجة الأمازيغية.
17,كيفاش كيعمروا الحرفيين فالمغرب؟
18,عندي فضول نشوف كيفاش كيتصنع الفخار فمراكش.
19,الأسواق الليلية كتكون حيوية بزاف.
20,واش جربتي الأكل فالسوق الشعبي، شنو رأيك فيه؟
21,فين يمكن ناخد جولة فالصحراء؟
22,الحمد لله على الجو الرائع هاد الأيام!
23,بغيت نشوف العراسات المغربية تقليدية.
24,عندو خالتي واحد الدار فمراكش، غادي نزورهم اليوم.
25,كي دايرين اهلا وسهلا فالأجانب فالمغرب.
26,كيفاه تكون تجربة الإقامة فرياض تقليدي؟
27,أحببت الشلالات ديال أوزود كثر من أي مكان.
28,واش الزهراء الفلوس كتعجبك ولا لا؟
29,أنا نحب نشوف المدينة القديمة بمراكش.
30,شنو هو أفضل وقت للاستكشاف فالصيف؟
31,واش عندكم شي معالم معروفة فمحيطكم؟
32,نريد نقوم بجولة بالدراجة فضا.
33,استمتعت بالطعام فالمطاعم المحلية ديال طنجة.
34,فين يمكن نشوف الضحك عند الناس فمراكش؟
35,كيفاش تتلذذ بالقهوة المغربية على الطريقة التقليدية؟
36,بغيت نجرب الطبخ المغربي ونعلمو لايلي.
37,واش سبق لك تشوف السيرك المغربي؟
38,طريق الأطلس زوين ولكن شوية صعبة.
39,حبست فواحد المقهى فرجل غمغمة الهدوء.
40,شحال كياخد التنقل بين المدن كالنقل العمومي؟
41,علاش ما نبقاش فالمخيم ونكتشف المناظر الطبيعية؟
42,قالي واش بغيتي تمشيو معايا سوق الحوت؟
43,حبي يفكر ياخد هدية من الصويرة لأصحابو.
44,أنا كنت فكرت نشوف سكة الحديد القديمة في فاس.
45,بغيت نشوف كفاه كيدار الشاي المغربي.
46,فين يمكن نجرب واحد التور في مراكش؟
47,واش تعرف وين كنلقاو الأكلات الخفيفة فتبراك؟
48,عندي رغبة نروح لمهرجان تأكلا في أغادير.
49,أغنية أمازيغية زادت لي العواطف، واش عرفتيها؟
50,بغينا نقوموا برحلة لجميلة، منين نبداو؟
51,نحتاج نصيحة على فنادق رخيصة وسط المدينة.
52,واش العطور المغربية متميزة بزاف؟
53,كيفاش نشارك في الأعمال التطوعية فالمغرب؟
54,مرة مشيت لمهرجان الموسيقى، كانت أجواء مدهشة.
55,كيفاش يكون الطقس دابا فالصيف؟
56,عندك شي معلومات على المحلات اللي كتبيع الخزف؟
57,واش كاين شي احتفالات تقليدية فهاد الوقت؟
58,فين يمشيو الشباب فالعطلة بدل من الجلوس فالديور؟
59,عندي فضول نعرف كيفية تحضير اللقمة الحمرا.
60,فيني نقتني شي سجادة مغربية رغبت فيها.
61,واش الشجرة تينفع فحرارة الصيف؟
62,جربت زيارة جامع الفنا، كانت تجربة فريدة.
63,عندك شي فكرة على الأنشطة المائية فالشواطئ؟
64,بغيت نشوف كيفاش كيتعمرو السوق بعد الإفطار.
65,المدينة العتيقة كتعطيني إحساس بالتاريخ.
66,تعلمت نرقص على إيقاع الأمازيغ، كانت ممتعة.
67,فين كاين المتحف ديال التحف الفنية؟
68,واش سمعتي عن المعارض اللي كتكون شي جاي؟
69,غادي نتوكل على الله ونزور المعالم القديمة.
70,أحب هاد المائدة المغربية، كيجي معها الأكلة.
71,شحال كياخد ثمن السكن في الرباط؟
72,هل جربت زيارة قصر البديع؟
73,أنا عازمة نكتشف حديقة ماجوريل.
74,ما كاين حتى شي حاجة بحال المهرجان في شفشاون.
75,كتعجبني الفسيفساء الشكلاطة فالمعمار المغربي.
76,حنا شكون اللي غادي يجي معانا لفاس؟
77,الأسواق الشعبية غالباً كيكون عندها طابع مميز.
78,بغينا نبدلوا ونكتشفوا المدن الصغيرة.
79,واش كتعرف شي واحد كيحضر الدراجي فمراكش؟
80,مشينا نشوفو الاحتفال ديال الهناء، كانت تجربة رائعة.
81,فين كاين الأكل الحلال فالصويرة؟
82,واش عندكم شي وصفات تقليدية بغيت نجرب؟
83,أفتخر ببلادي وتنشيها الثقافية الواسعة.
84,واش تعجبك العروض الموسيقية التقليدية؟
85,كيفاش كيدير شغل السياحة فالمغرب؟
86,كاين شي مهرجانات متميزة هاد العام؟
87,شفت قبة الصخرة تحت الإضاءة في الليل.
88,غادي نتغدى فواحد المطعم الفن المغربي.
89,أحب ديما المشي فالأزقة ديال المدينة.
90,في سبيل السفر، شنو كتاكل فالصباح؟
91,العائلة المغربية مرحبة دائماً بالزوار.
92,الأسواق مريحة وتخليك تحس بالكرم والضيافة.
93,وش حبيتي تشاركيني فالبحث عن كهوف تافيلالت؟
94,الذكريات ديال السفر ما تتنساش أبداً.
