ID,Text
1,كيف داير اليوم؟ عافاك، كيف صحتك؟  
2,الله يخليك، صحتي الحمد لله.  
3,عائلتي كلها بخير، شكرا لسؤالك.  
4,كيف حال ولادك؟ واش كلشي مزيان؟  
5,ولادي كيسيروا فالمكتب دابا، و الحمد لله.  
6,بغيت نسولك على أمك، كيف دايرة هادي الأيام؟  
7,أمي بخير، لكن كتشكي من شوية من راسها.  
8,لا حول ولا قوة إلا بالله، خصها دكشي ديال الشفاء.  
9,شحال هادي ما شفتش الوالدين ديالك؟  
10,الوالدين في المدينة القديمة، كنحاول نزورهم كل شهر.  
11,سمعت أن جارك مريض، واش صحيّتوه؟  
12,آه، داز عليه الطبيب و أعطاه الدوا.  
13,تبارك الله، واش كيدوز شهر رمضان مزيان عندك؟  
14,الحمد لله، كنجمع مع الأصدقاء كل ليلة.  
15,حسيت بالعياء فهاد الأيام، خديت شوية من الراحة.  
16,صايم على الحليب ولا الدار؟  
17,صايم على الحليب، كنحس براسي أقوى.  
18,كل نهار كنعمل رياضة فالصباح، و هادشي فادني بزاف.  
19,كيف تدير باش تحافظ على صحتك؟  
20,كنشرب الماء بكترة و نأكل خضرا وفواكه.  
21,لازم تدير فواكه فالقائمة ديالك، كيعاون في الصحة.  
22,الحاجة المزيانة، كلي الفواكه و شرب الماء.  
23,سمعت أنك درتي شوية ديال السفاري، كيفاش كانت؟  
24,كانت تجربة رائعة، نقيت راسي من كلشي.  
25,صافي، خاصني ندير شوية من هادشي.  
26,شفتك فالفايسبوك كتشارك صور العائلة، كاعي!  
27,إيه، كانت لمّة عائلية مزيانة.  
28,عندكم بزاف ديال العائلة هناك؟  
29,الحمد لله، العائلة دائماً متجمعة و فرحانة.  
30,تجي تفطر عندينا هاد لعشية؟  
31,إن شاء الله، نكون متواجد.  
32,كنبغيو كُلنا نجمعو و نعاودو مزيد من الذكريات.  
33,أختي وعيالاتها جايين عندي لعطلة الصّيف.  
34,عندهم شوية دالأولاد، غادي نكون فرحانين بزاف.  
35,الحمد لله، كنستفد من وقت العائلة.  
36,كندير مشاوير مع صحابي كل نهار خميس.  
37,آش خبارك مع أصدقائك؟  
38,كلشي بخير، كندوزو وقت زوين سوا.  
39,نقدر ندير شي نشاط معاكم في الويكاند؟  
40,طبعًا، كلما كنت عندنا مرحبا بيك.  
41,سمعت شي تحديث على الوطن ديالك؟  
42,واش ما زال عندكم التذكار كيمشي على بخير؟  
43,الحمد لله، الأمور كتحسن كل يوم.  
44,وأنت؟ كيف داير مع الجانب النسائي؟  
45,بغيت نعطيهم شوية من الوقت، لكن الوقت كيدوز بسرعه.  
46,كنحاول نكون موجود فالعيد ونفرح العائلة.  
47,دائماً نحاول نكون فالعيد مع والدي.  
48,وش متحمس للعيد الكبير؟  
49,بزاف، الفرحة والشعور خاص.  
50,عندك شي مشكل مع الإحساس بالوحدة؟  
51,لا، الحمد لله، كنكون محاط بالناس لي كيبغوني.  
52,سمعت أن ختك حامل، الله يكمل بخير.  
53,إي، غادي نكون خال مزيان.  
54,سافرت مع العائلة فاتجاه مشي بعيد، كانت لحظات عظيمة.  
55,كنستافد بشي ضحك ولعب كول مرة.  
56,كيف تواصلت مع الأصدقاء القدام؟  
57,كنبعتلهم مساجات، و عادة تجيبني بي العبارات الرائعة.  
58,العطلة قريب، واش عندك شي خطط؟  
59,ندير شوية من التنزه مع العائلة، و نشوف أصدقائي.  
60,كيف داير مع مشكل النوم؟  
61,بغيت نوصل وقت النوم، ولكن كلي بزاف تقنيات.  
62,داير عملية تنضيف راسي، مزيان؟  
63,طبعًا، كيعاونني نفكر بشكل واضح.  
64,خاصني نخرج من الروتين ونغير شوية.  
65,عندي فكرة ندير شي مفاجأة للفاميليا.  
66,مزيانة البنية هادي، كيفاش درتيها؟  
