ID,Text
1,كنحماق نطلع نتفركس فجامع الفنا فمراكش.  
2,خطرت عليا نركب الطوبيس ونمشي لاوريكا.  
3,بغيت ناكل بسطيلة عامرة بالحوت فالمطعم.  
4,واش جربتي ركوب الجمال فمرزوكة؟  
5,الطيران للطنجة كان أحسن قرار درت هاد الصيف.  
6,كنعشق المشي فشوارع المدينة القديمة ففاس.  
7,حديقة ماجوريل جوهرة خضرا وسط مراكش.  
8,كتعجبني نشوف الغروب من كوبرتميندور فطنجة.  
9,الريف عندهم منظر زوين كيحمق مع المغيب.  
10,مشيتي دقصتي الطبيعات فتودغة فتنغير؟  
11,عيشتي كي كنعيشو عيشة البربر فتافراوت.  
12,الصويرة عندها واحد الرياح زوينة وفرتاجية.  
13,الدنيا زوينة فالشاون، الألوان المليحة والعراصة الصافية.  
14,خدمة الطاكسي فمراكش كتشد ليك وقت بزاف!  
15,تذوقنا حلاوة المسمن والبطبوط فالصباح.  
16,هاد العام كنت غادية نزور الشلالات فاوزود.  
17,كندير بحال كيف كنكون فدارنا مني نكون فالمغرب.  
18,سمعت أن الواد شلف عندو قصص بزاف.  
19,دايما كينصحو بتجرية الحمام المغربي التقليدي.  
20,تامازيغت فزاكورة عندهم تقاليد مختلفة وحلويات لذيذة.  
21,الرباط عندها واحد الجو سامر فالصيف.  
22,جولة بحرية فالجديدة من أحسن الأنشطة السياحية.  
23,لقينا ريحة العود والزعفران فالسوگ الكبير بفاس.  
24,طريق العرائش عامرة بجمال الطبيعة المغربية.  
25,أجي نديرو زردة عاد الدار البيضاء نشوفو الحسينيات.  
26,الميمونة وحدها موضوع كيستاهل تزورها وتكتاشف.  
27,تطوان الشق الآخر للهوية الأندلسية.  
28,Green March كيخلي المزيان كيهدرو كلشي فالمغرب.  
29,كيقولوا إن المغرب هو ملتقى البحر الأبيض المتوسط والمحيط الأطلسي.  
30,هي الحرشة شي بلاصة تروح ليومين وترتاح فكتامة.  
31,ما ننساش لحظة طلوعي لجبل توبقال، الأعلى فشمال إفريقيا.  
32,مكناس عندها زهر البرتقال كيترحب بكل الخوت.  
33,ساحة جامع الفنا كتجذب القصارة والقصور.  
34,موغادور قريبة للصويرة وجوه بحر وجبل كيسمرك.  
35,ما تبقاش عمر كطيس كل شهر مغربي، ماغيديرش لك الباهية.  
36,أحسن طريقة أن تمشي للكناسة فتازة وتشوف أقدم مدينة في العالم.  
37,الأطلس الشمالي فالصيف زوين وبالثلج ففصل الخريف.  
38,كيقولوا لي، ورزازات هو هوليوود الصحراء المغربية.  
39,زهور الورود بفجيج خصوصا الحمراء والبيضاء كترسم أجمل لحظة.  
40,العيون مركز الاتحاد لكثير من الثقافات واللهجات.  
41,الطرف ديال شويا زريعة فجامع الفنا بتعطيك قوة جديدة.  
42,هادك المنظر من قصبة أيت بن حدو كيفتح العينين.  
43,مراكش عندها اللەجة ديال العرب والعبرية والجليلية.  
44,الناس كتجي من أغادير للدوزيم فالصباح مع الخوات.  
45,فاس مكناس عندها واحد الروح ديال السايس والسبسي.  
46,السلاحف لي كانوا فالقنيطرة طلعت ليا عليهم غير كواغط.  
47,الشواية فاتيللي فالصخيرات فادك البراري زوينة.  
48,بحر طنبة واكلة فيه جصبا مدى.  
49,كازا أنفا قتلك لفيراس فالحوت والما بين البينات.  
50,ودايما تشرين وعند داك الحادك ديال تطوان خصك.  
51,جبرت رحاوي القنيطرة بزاف ماعملوش.  
52,جبرنا بزاف ديال الحب متعاون مع الحوم.  
53,دايما كنهرب دوباطور فكازا طنجة.  
54,يجوا قليلا نجيبو بعض شوية خضرة.  
55,ماعاد وحد مرسو اللي كان شوية فيها الجتن.  
56,مراكش بحال لغافور الجنوب ديال  المغربية.  
