ID,Text
1,كيفاش كندير نحط شي فلوس فالبانك؟
2,خاصني نشوف شي عرض مزيان باش نقتصد.
3,واش فايت شفتي داك السماسر اللي كيجيب لينا الربح؟
4,الزلط دقتنا هاد الشهر بصح.
5,شنو آخر الأخبار فالبورصة؟
6,طلع سعر الزيت هاد الأسبوع بالزربة.
7,الپريم ديالك واش زاد هاد العام؟
8,داك السيد فايت قاللي عندو شي سلف مزيان بلا ربا.
9,كثرات لينا المصاريف خصوصا مع القراية ديال الوليدات.
10,سمعت بأنّ البنك دوكلو شراكة جديدة.
11,ضور على السوق وشوف شنو أرخص.
12,هاديك الخضرة دارت الفلوس هاد السيمانة.
13,خصني نقاد الميزانية حيت كثرو المصاريف الفجائية.
14,الفلوس كيدورو بلا دعوة هاد الأيام.
15,خاصني نبدل الدراهيم باليورو، فين تلقاو شي بلاصة مزيانة؟
16,واش غي زيد الاقتصاد ولا غيهبط؟
17,سمعت بأنّ الحكومة غادي تزيد فالدعم الفلاحي.
18,واش كاينة شي تخفيضات فالمركب التجاري؟
19,كنشي شحال ما كنشي الفلوس، السلامة كتحبس.
20,الواليد قليل فالمصاريف، بحالو شي بنك.
21,الخدمة ديال تواسان طلعت شوية مؤخرا.
22,بنادم كايسرح باش يوصل لآخر الشهر.
23,البانك ديالي عطاتني شي عرض خاص.
24,واش غادي تخلص نقدا ولا بلفيزا؟
25,السوق ديال العقار قاعد شوية مقارنةً مع العام لي فات.
26,وسعلي فالسومة، راها فوق الطاقة.
27,بصح تا هوما زدوا فالطاكسيات.
28,كاين شي واحد سمع شي حاجة على الزيادات المقبلة؟
29,ناس المغرب كيتفاهمو بسرعة فالمعاملات المالية.
30,نبغيت نستثمر فشي مشروع يليق.
31,البزطام خاوي هاد المرة، الله يصوب.
32,كندير التوفير من سبق كيكة، هابطة ولا طالعة.
33,واش كايبان ليك الصرف ولا ما زال؟
34,الرواتبح غير كتهبط وكتمشي.
35,نزلات صونة الطماطم اليوم.
36,واش قيمتي ندير شراكة معاه ولا ما يصلحش؟
37,خاصك دير زبونة مع السوق باش تتفاك من التكاليف.
38,الناس كيقولو أن الأوراق المالية زادت قيمةً.
39,كنتسنى شي لحظة مزيانة ونبيع الطوموبيل.
40,والو هاد الشهر، غي كنحاسب فالمصاريف.
41,مسائل المال مخصصة تكون معقدة باش تتعلمها.
42,كول شي بغا الربح السريع.
43,بما أن الصرف مستقيم، ما بقاتش حاجة تشجع.
44,راه الهبة حدها.
45,البنكة ديالي قدمات لي قروض بشروط مزيانة.
46,بغيت ندير كمبيوندي، كيدايرا الأمور؟
47,الطماطم كانت فالمتيازات، والناس كيشرو بكثرة.
48,تفوز مع راسك، راه الدنيا هانية اليوم.
49,سولت على الأثمنة، تيقني تفاوضي ولا بلاش.
50,نعاود ندير خطة باش نربح فالمعاملات.
51,الفلوس ماشي باليد، بالراس ديال المالية.
52,لقيت تدبير مزيان للفواتير ديال الدار.
53,الطرانسبور هو اللي مكلفنا فاتحاد المصاريف.
54,كيما كان الحال، ما تنساوش نبقتو الطيف لارث.
55,تخليصة المازوت لا تطاق!
56,ضروري القرعة جديدة باش نوصل الخدمة بلا تأخير.
57,وصلني بأنّ السوق الوطني غادي يزدهر.
58,ملي نخلصت الكريدي، بديت نرتاح.
59,المرجان هو الوجهة الأولى ديالي فالتسوق.
60,نزيدها فالثمن ونقاد الفائض.
61,الثقة بالمعاملات كنز.
62,كنراقب سوق الأسهم من البعيد ونشوف لفرصة.
63,الكريدي خاويو لعم الرحبة!
64,الزينة فالتجارة هو الإتقان.
65,احتياطي قليل، نخلّى الأمور لي جاي.
66,كنتفقد الربح والخسارة مع بعض.
67,الناس فين ما مشيت كيتكلمو بالفلوس.
68,الكماليات كتقطع من المصروف.
69,الراجل داير كوديفيتي قريب.
70,خضنا كريدي باش نختار بلاصة للسكن.
71,الباحة توضّح لي بأنّ التجارة كتفرض.
72,خدمات البنك فكّتني من حجى كبيرة.
73,غير كنصيد للطايج.
74,مقارنة الأسعار تحدد القرار.
75,مرجانيا يا مرجانيا، كيفاش حال الأثمنة؟
76,الرانضة كتفوتني المصروف.
77,الفلوس غير الوسيلة باش توصل للراحة.
78,كيف كاطلع ميزانية الصيف؟
79,درت الوكالة للبنكة باش نحصل على المعلومات.
80,الطنجرة ماشي باراها، كنجةديها.
81,ضاعوا ليا الفلوس فالمعامل.
82,ناس العقار كيسبقوها للتخفيضات.
83,الوضع راه محتاج توعية اقتصادية.
84,بجوش عطينا الكريدات وجهات مخالفة.
85,الفرس نضربو عليها باش نحسن المدخول.
86,راني غنيت بلى سروال فذاك المشروع.
87,الراجل خدمته الرصانة فالشراكة.
88,المقلوبة تفسدلي تجارية اليوم.
89,كنتسنى الفريضة لنشري حاجة فور.
90,كون غير بغينا نديرو الينبين.
91,البنكة غلقت لعتبة أخرى للمخاطر.
92,وديناتهم المالية تمتو منيش لراس.
93,مجال البرصة محتاج ذمية وإحكام.
94,السائح يجي للحلاقة، يدور بفلوسو.
95,معدلات السيولة متينة، فرص أمل.
96,الحذر ما يقتل رزق!
97,خليت الفلوس للعزلة حبشت.
98,نسّقت معلومات على الأسعار المناسبة.
99,التوفيرات شغلو الحرارة.
100,الأصالة بالمصاريف تدخلني للاسهم.
101,الدريهم جاد بالصواب، والمال متين.
102,خديت القرض بسرعى تحت التعهد.
103,العسل ولا طعامه بفلوسه.
104,الرشاية كتخرب الفئة.
105,شكون باقي عاد كايه أساسيا؟!
