ID,Text
1,الجو اليوم غيم وممكن تشتا بالعشية.  
2,سمعت الأخبار، كورونا مزال ما سالاتش.  
3,الشباب كاملين متبعين الموضة الجديدة ديال التكاشط.  
4,البورصة ديال المغرب في حالة نزول صعيب هاد السيمانة.  
5,وشفتي شحال دارت الزلزال فهاد البلاد؟  
6,هادوك النجمات كاملين كيحطو التصاور ديالهم فالإنستغرام.  
7,جاتني النوتيفيكاسيون ديال الأمطار فالتليفون.  
8,واخا الأسعار تزادو، الناس مزالين كيشرو.  
9,كيفاش دايرين الكوارث الطبيعية هاد العام؟  
10,ولدي كيتفرج فالأخبار بسباب كأس العالم.  
11,هاد الغيم خفنا يسقط شي مطر يقطع لينا الضو.  
12,التاكسيلات غاديين يديرو إضراب على زيادة الأثمان.  
13,كلشي كيهضر على داك الحادثة فالمحطة.  
14,كلشي متبع أخبار الحرب فالتلفازة.  
15,الرياح هايجا اليوم وخاصكم تاخدو الحيطة.  
16,موقع المغرب فالصادرات ديال الطماطم كبيّر.  
17,واش عرفت شكون باغي يترشح فالانتخابات الجاية؟  
18,منين سمعو بالزلزال، خرجو الناس من الديور.  
19,كيقولو الصيف الجاي غادي يكون حريق.  
20,الحديقة الكبيرة رجعوها مشروع ديال الساكنة.  
21,البرد غادي يرجع بأسبوعية، حضيو راسكم.  
22,كيهضرو فالبرلمان على قانون جديد.  
23,الريزو الاجتماعي دا الوحدة ديال الأحداث اليوم.  
24,السطل ديال الحوت تزاد بسباب العواصف.  
25,هاد العشية كان مطر طيب.  
26,الماكلة المغربية ولات طيّارة عالمية فالتلفازة.  
27,الدنيا صافية والشمس طالعة.  
28,حملة كبيرة فالشوارع على النظافة.  
29,التساقطات الثلجية بلغات الجبال بحالات.  
30,كنشوفو الناس كيبكيوا فالأخبار، الله يصبر الجميع.  
31,هادوك الشخصيات المهمة زارو البلاد للقاء رسمي.  
32,مجتمع الفيسبوك عالمو حاليًا.  
33,يالله شفت الجو فالتطبيق، نهار زوين.  
34,السردين دخل للأخيرة ديال التوندونس.  
35,هاد السيمان كان ليه وقع كبير على الأخبار.  
36,واش عرفتي فاش شافو الداكرة المجانية فالبرنامج الجديد؟  
37,الناس مشغولين بكأس إفريقيا فالكورة هاد العام.  
38,كلشي كيهدر فالشوارع على تحديث السبيطار.  
39,كيقولوا الشمس غادي تشرق على مدار العام.  
40,تغييرات كبيرة فالتعليم هاد الموسم.  
41,الحملة الجديدة جابت صدى كبير فالجرائد.  
42,الليل بارد بزاف، لبسوا مزيان بالليل.  
43,لقوا الغاز فتحت البحر كتير.  
44,التطبيقات الجديدة غارات بزاف شعب يالانترنت.  
45,السحر والجمال دالحضارة المغربية مزايرين بركة.  
46,ماشي ساهل تحلّي اللغز ديال الانتقال الطاقي فالبلاد.  
47,الناس كيتعلموا الطبخ العصري عبر يوتيوب.  
48,سحاب تقيل جوانا اليوم، خايفين من المطر.  
49,الفاعلين لاقتصادية دايرين خطة للتنمية.  
50,السياق راه تنتج مرونة جديدة فالثقافة المحلية.  
51,الاكتشافات الأثرية الجديدة كتزيدو فالتاريخ ديالنا.  
52,شتي كتوبات التلاميذ كيشرحوا العالم العربي دابا؟  
53,تعرفوا البلحة؟ شحال غالية فالسوق.  
54,الخدمات الصحية كتعرف تغيرات مستمرة.  
55,كاتوجدو أغاني جديدة فالمروك فان.  
56,كيقولو هناك ضواصة جديدة فالعمران الحضري.  
57,الناس بدأت تحلم سوياً بالتحولات المستقبلية.  
58,مفكرين كيتناقشو حول طريق بناء القيم.  
59,الأبناك المغربية بحق رجال البورصة.  
60,الرياضة تتحول وتشتتكيب باغة ترفع المستوى.  
61,نحن فخرين بالجولات الإقليمية لتشجيع الفكر.  
62,واقفين بلا مشكل فحركة السير بالعاصمة.  
63,كيحاولوا يديرو إصلاحات كبيرة فالتواجد الدبلوماسي.  
64,دابا المساواة بين المجتمعين كتجيب حوار جديد.  
65,الطلاب كيباحثوا فالشؤون الدولية بصفاء.  
