ID,Text
1,أنا شفت المسلسل الجديد على نتفليكس، تحفة!  
2,صوت المغني ده فظيع، أنا بحب أغانيه جدًا.  
3,النهاردة فيه ماتش الزمالك والأهلي، الكل مستني!  
4,إنت شفت الفيلم الجديد بتاع أحمد حلمي؟  
5,الأغنية دي دايمًا على لسان الناس!  
6,لمياء رايحة حفلة عمرو دياب، تحب تروح معايا؟  
7,الكوميديا في المسلسل ده خلتني أضحك لحد ما بطني وجعتني!  
8,البيبي اللي في البرنامج ده طالع حلو أوي.  
9,الدراما في رمضان السنة دي قوية جدًا!  
10,"مش مصدقين إن أغنية ""3 Daqat"" لسه على القايمة!  "
11,صحيح إن محمد صلاح لاعب عالمي، بس أنا بحب إبراهيموفيتش أكتر.  
12,المسلسل الطويل ده انتهى، وقلبي مكسور!  
13,شايف الكواليس بتاعت الفيلم الجديد؟ شكلهم مستمتعين أوي.  
14,الأفلام الرومانسية في الصيف بتهدي الأعصاب.  
15,عندك فكرة لو فيه حفلة لموسيقى الشعب قريب؟  
16,الجو في الكافيه النهاردة جامد، فيه أغاني حلوة شغالة.  
17,"النهاردة ""الساعة مع أسمهان""، مبسوطة بأغانيها!  "
18,"أحب أغاني ""الراستا""، بتحسسني بالراحة.  "
19,أنت عارف إن فيه مسلسل لسه معروض من عادل إمام؟  
20,أحب أتابع برامج الطبخ، دايمًا بينزلوا وصفات جديدة.  
21,أمسية الأفلام الكوميدية في السينما كانت رهيبة!  
22,الكراتيه في الملعب بيخلي الجو حماسي جدًا.  
23,"افتكرت أغنية قديمة، ""بحبك يا حمار"" مش هتنساها أبدًا.  "
24,"مسلسل ""الاختيار"" معلم، حبيته.  "
25,فرصة عظيمة إننا نروح حفل يحيى الفخراني.  
26,السباق للموسم ده حامي، وفيه انفعال عال!  
27,الفيلم الوثائقي عن الأهرامات حاجة أسطورية.  
28,آه، هو في أغنية جديدة لمحمد رمضان؟  
29,برنامج المقالب بتاع رامز جلال مضحك لحد الموت!  
30,"الستات في ""حبيبي دائمًا"" ناقصهم واحد!  "
31,الديفيلي في عيد الميلاد السنة دي كان متعوب عليه.  
32,الفيديو الكليب بتاع اليسا حلو جدًا.  
33,بتحب تتابع دوري الأبطال ولا تفضل الدوري المحلي؟  
34,صاحبتي قالت لي إن الأفلام الهندية بتاثري فيهم!  
35,المهرجان الفني ده كان رائع، وشفت فيه ناس مش معقول.  
36,"شفت المسرحية بتاعة ""المدينة""؟ تمثيلهم حلو أوي.  "
37,حبينا المزيكا الجديدة في السوق، فيه إيد الجمال.  
38,أحب أغاني محمد منير دايمًا تخليني أرقص.  
39,علاج البرد من الكوميديا، أنا مستمتع!  
40,ريال مدريد وأتلتيكو مدريد، الماتش بكرا هيكون جنان!  
41,البرامج المسائية بتاخدنا في جو مختلف دايمًا.  
42,"""الأم المثالية"" برنامج بيدينا دروس في الحياة.  "
43,"الشخصيات في ""ليالي الأنس"" ضحكوا معانا.  "
44,الحرارة في الحفلة كانت مميتة، بس المزيكا حلوة.  
45,سنة دي تشكيلة الفرق مختلفة، والكل حابب يشجع.  
46,التمثيل عال المسرح دايمًا دموهم خفيف.  
47,الصيف بيدعو للحفلات الفلكلورية، الكل يعشقهم!  
48,بتحب الأفلام التاريخية ولا الرومانسية أكثر؟  
