ID,Text
3,النهارده الجو حلو، نخرج نتمشى شوية؟  
4,فطوري كان فلافل و طماطم، مفيش أحلى من كده.  
5,الظهر هنروح نشوف فيلم في السينما.  
6,عايز أتعلم أطبخ المكرونة بالطريقة الإيطالية.  
7,الساعة كام دلوقتي؟ مفروض نروح بسرعة!  
8,أنت حابب تلعب كورة في الجنينة بعد الضهر؟  
9,أنا عايز أروح السوق عشان أشتري شوية فاكة.  
10,قبل ما أخرج، هأشرب كوباية شاي.  
11,الصبح كنت في الجيم، حسيت بنشاط جامد.  
12,الولاد طلبوا أسكريم، هأتصل بالمحل.  
13,ممكن نروح مطعم جديد جربناه الشهر اللي فات.  
14,النهاردة عندي امتحان، محتاج أذاكر بجد.  
15,تحب تشوف مسلسل النهارده ولا نتفرج على مباراة؟  
16,خليني أساعدك في إعداد الأكل، إنتي عمرك صعبتي.  
17,النهاردة حنخلع شوية ألعاب في الحديقة.  
18,الأحد هنعمل جلسة شاي مع أصحابنا.  
19,الكعك اللي عملته طلع طعمه حلو، في رأيك؟  
20,أخر مرة رحت البحر كنت مستمتع قوي، عايز أروح تاني.  
21,ممكن تساعدني أختار لبس كويس للخروج؟  
22,أنا بحب أقرأ كتب قبل ما أنام، بيريحني.  
23,إحنا هنعمل باربكيو في البيت يوم الجمعة.  
24,الجو هنا حار اليوم، نحتاج مياه كتير.  
25,إنت بتحب طبخ الأكل الحار ولا العادي؟  
26,إحنا من زمان معزومين على عيد ميلاد فاطمة.  
27,كم مرة رحت المعرض الفني في القاهرة؟  
28,النهاردة هعمل شوربة خضار، إنت معايا؟  
29,ممكن نتعلم رقصات جديدة مع بعض؟  
30,أحب أروح الكافي شوب بعد الشغل أحياناً.  
31,هشتري هدوم جديدة للعيد الأسبوع الجاي.  
32,الكراتين القديمة لازم تتشال من الصالة.  
33,آه، تفتكر بوزن شوية كيلو الحاجات اللي باكلها؟  
34,أه، نروح نلعب بلاي ستيشن شوية؟  
35,روحت عند العطار وشتريت توابل جديدة.  
36,العصير الطبيعي طعمه أحلى من الجاهز.  
37,أنا بلعب شدة بالليل مع الأولاد، بيكون ممتع.  
38,مفيش أحلى من الشاي بالنعناع بعد الأكل.  
39,لابد أن نخلص مشاريع التعليم قبل نهاية الشهر.  
40,الأسماك في السمكري طازة جداً، هنبقى نشتري.  
41,الساعة 6، نخرج ولا نكمل شغلنا؟  
42,هتفتح المكيف لأن الحر قاتل.  
43,الأولاد مش عايزين يناموا بدري، عملت إيه؟  
44,الكتاب ده محتاج أقرأه بتركيز، ححاول.  
