ID,Text
1,أنا محتاجة أروح أشوف الدكتور بكرة.  
2,أخواتي بخير، والحمد لله نفسهم تمام.  
3,أقولك، أنا تعبانة شوية، عندي صداع.  
4,النهارده حابب أمشي شوية في الهوى.  
5,ماما بتحضر أكل لذيذ، أنت جاي؟  
6,صحيتي بكري النهارده، بس الحمد لله.  
7,الجو روعه، محتاجين نخرج نتمشى سوا.  
8,أصحابي قالولي نروح السينما، تحب تيجي؟  
9,جوزي شوية مكسل، بس روحت دكتور بالنيابة عنه.  
10,عازمين الكل عندنا الجمعة الجاية.  
11,خالي كان مريض بس بقاله يومين أحسن.  
12,الصحيتي راحت شوية من الهموم اللي عندي.  
13,كل شوية أولادي يجريوا في البيت، مفيش هدوء!  
14,مرتي حامل، وأنا فرحان جداً.  
15,الدكتور قاللي إن الفحص سليم، ربنا يكرم.  
16,ناهى كانت محتاجة حد يقف جنبها، قلتلها أنا معاك.  
17,عزيزتي لازم نلتقي قريب، وحشتيني.  
18,نفسى أقابل أصدقائي من زمان، مش قادرين نجتمع.  
19,الارض بقت خضرا وبتضحك، كل شتاء ينور.  
20,هل سمعت عن عرس فريدة؟ الناس فرحانين بيه.  
21,ولدي بقى عنده شوية كحة، رحت للدكتور.  
22,صاحبي شادين معاه في الشغل، بس حاول يستخف.  
23,مفتقدين خالتي، لازم نزورها في أقرب وقت.  
24,أنا محتاقة لنوم مريح بعد يوم طويل.  
25,مبارح كان عندي حفل، وكله كان مبسوط.  
26,أبوي محتاج يروح يخسل عيونه، العيادة قريبة مننا.  
27,أحب أقرأ واتعلم حاجات جديدة، مفيش وقت!  
28,أختي جابت طفل، وأنا متشوقة أشوفه.  
29,جابولي هدية حلوة عشان عيد ميلادي!  
30,نشوف صحابنا ونقولهم نرجع سوا زى الأول.  
31,فجر بقى عندها عيال، وتحبهم جداً.  
32,عزومة عندنا النهارده، كلنا هنقعد مع بعض.  
33,الغدا كان جميل، ماما دايمًا عندها أفكار جديدة.  
34,شفت صاحبي من زمان، وموعدنا الجاي هنتكلم.  
35,أشوف صديقة الطفولة كل فترة، بس قريبة جداً.  
36,عمي رجع من السفر، سعيد إنه هنا معانا.  
37,رجعت البيت من الشغل تعبان، عايز شوية راحة.  
38,أحيانا أخرج في المساء أتنفس شوية هواء.  
39,هدية بمناسبة النجاح وصلتني من أصدقائي.  
40,ابني عنده امتحانات، بس حاسس بالقلق.  
41,كل سنة وأنت طيبة، بفتكر عيد ميلادك.  
42,أمبارح انقضى وقت حلو مع أصحابي بعد الشغل.  
43,أنا شفتهم في السوق والتقينا، مبسوطين.  
44,أنا محتاج شوية راحة من الضغوط بتاعة الشغل.  
45,صاحبتي جات معايا للعيادة عشان تحس بوجودي.  
46,دائماً بشوف إيجابية في الأشياء، رغم الصعوبات.  
47,حاجة حلوة بالنسبة للجو، ياريت كلنا نخرج.  
48,عازمين الأهل النهارده على قهوة عشان نلعب شوية.  
49,الألعاب مكتسحة وسط العائلة في عيد ميلاد.  
50,عزميني على الغدا، نفسي ناكل كبدة.  
51,حمايا زارنا وهو معاه شوية دواء لوالدتي.  
52,أخوك هيتجوز قريب، أتمنى له حياة سعيدة.  
53,فيه حاجة بتحصل معايا، محتاج أخد نصيحتك.  
54,غدا عندنا لقاء مع أصحاب المدرسة، نرجع لذكرياتنا.  
55,كم مرة بشتاق لأمي وبفكر فيها.  
56,أنا فخورة بلي احنا وصلنالوا، كلنا مجتهدين.  
57,انا عندي فكرة نعمل حاجة جديدة مع الأصحاب.  
58,مفتاح السعادة في البساطة، ودايماً بحاول.  
59,مازلت بعالج بنات العائلة في الأمور التي تصعب عليهم.  
60,أتمنى كل العائلة تكون بخير بعيداً عن الضغوط.  
61,أصحابي في الشغل يساعدوني لما أحتاج دعم.  
62,أنا مبسوطة بالوقت اللى بقضي مع أحن صديقة.  
63,أعياد الشتا جات، وأفكار للعزيمة كتير.  
64,ابني ركب دراجة جديدة، مستمتع جداً.  
65,كلنا متجمعين في الأعياد، بس الدورة دائماً مستمرة.  
66,أختي عاوزة تفاجئني بعيد ميلادي بفكرة حلوة.  
67,كل يوم بحس إنه أفضل لما تتجمع العائلة.  
68,الشغل مضغوط، لكن أصحابي بتعالى معانا.  
69,الأجواء غير وكله ضغوط، لكن لازم نرتاح.  
70,محتاجين نعمل يوم مطعم بس عشان الفضيحة.  
71,فكرت أكتب يومياتي، حاجة هتسعدني.  
72,عائلة جيراني بدأت تنطلق بروح جديدة شوية.  
73,التكنولوجيا سهلت لنا التواصل مع البعيدين.  
74,شفتهم في عيد ميلادهم وسعدت بيهم جداً.  
75,الضحك بيقدر ينسيني كل التعب، ولادي هم سر الابتسامة.  
76,مرة كان عندي نزلة برد، والأجواء كانت غائمة.  
77,محتاجة أقول لصديقتي عن كل ما يحصل معايا.  
78,يا ريت أقدر أعمل رحلة قصيرة مع الأهل.  
79,مرتي حامل بقى لها أشهر، كل الأفكار حلوة.  
80,بستعد للعيد الجديد، الحماس مثير.  
81,الأطفال جابولي فكرة حفلة مفاجئة، بحبهم جداً.  
82,الزمردة بتسألني دايمًا عن صحتي، بتخاف علي.  
83,كنا مع بعض في الأيام الحلوة، دلوقتي مختلفين.  
84,لابد من الاعتناء بالصحة كل يوم، ده ضروري جداً.  
85,أنا ضمنطة في الكافيه مع الأصحاب، حبيبي معاهم.  
86,محدش يقدر يقاوم لموعد عرس العائلة.  
87,عمري ما شبعت من جمالي الأيام حلوة.  
88,الظروف بتخلي الواحد يحب العائلة أكتر.  
89,عرفتيني على أصدقائي الجدد، وكانوا متقبلين جداً.  
90,تعلمت أهمية الرفقة في الوقت اللي حابب فيه أكون سعيد.  
91,الحياة قصيرة، فلازم نستمتع بكل لحظة.  
92,حببت أختي توصل لنجاح كبير في دراستها.  
93,بالنسبة لي، العائلة هي الأولوية في حياتي.  
94,مابحسش بالوقت لما بقضي مع ولادي، حقيقي ممتع.  
95,من فترة كنت بقول لصاحبي عن أشياء نفسنا فيها.  
96,نجرب نشرب شاي في الساحة مع بعض اليوم.  
97,أحيانًا بحس بالتعب لكن سرعان ما يزول.  
98,اللمة الحلوة مع الأهل بتقوي العلاقات.  
99,أحب اتكلم عن أحلامي مع صديقي المقرب.  
100,الضحك مع الأصدقاء سر النجاح والسعادة.  
101,كل عيد مر ليا بذكرى مميزة مع العائلة.  
102,أنا عايزني أستغل الوقت في حاجة تفيدني.  
103,عندنا رحلة في المدرسة، جميعنا متحمسين.  
104,محبتنا في العائلة تستمر حتى في الأوقات الصعبة.  
105,عزمت صاحباتي على شاي، عايز أقولهم عن حياتي.  
106,معلش، أنا لسه مردتش عليك لأني مشغولة.  
107,وقت الفرح بيجمعنا مع بعض ونستعيد الذكريات.  
108,يارب كلنا نكون مع بعض دايمًا في السعاده.  
109,القلق يتلاشى كلما أكون مع أهلي وأحبائي.  
110,نجتمع مع الأصدقاء في نهاية الأسبوع نلعب ونضحك.  
111,أنا فرحانة بفكرة السفر مع الأهل في الصيف.  
112,ديما بقول لولادي اتعلموا من الأخطاء، الحياة مدارس.  
113,شوية من الحلويات هتخلي العيلة فرحانة جداً.  
114,مرت الأيام بسرعة، ولكن الذكريات اللى بتعيش معانا.  
115,كل ما احنا قرايب أكتر، كل ما الحياة بتكون أحلى.  
116,محتاجين نتواصل دايماً، وحب الأسرة لازم يكبر.  
117,حبنا للعيش مع العائلة بيفتح لنا الأبواب.
