ID,Text
1,كيف الحال مع الأهل إن شاء الله كلهم طيبين؟  
2,سلم لي على الوالدة، عساها بخير دايم.  
3,وينك ما نشوفك من زمان؟ مشتاقين لك والله.  
4,وين سويت فحص كورونا؟ ودك تتطمن.  
5,الحمد لله على سلامة الوالد، طمنا عليه.  
6,كيف اموركم مع هالأجواء؟ ان شاء الله الكل مرتاح.  
7,هالأيام الجو حلو، ما ناوي تطلع للبر؟  
8,بعد هالحر، أحسني أبغى أزور المزرعة وأروق.  
9,شخبار العيال؟ ان شاء الله متفوقين في المدرسة.  
10,ايش اخر أخبار الشغل عندك؟ ماشي الأمور؟  
11,اليوم قابلت صالح، يسلم عليك كثير.  
12,الأسبوع الجاي عندنا عرس أخوي، لا تنسانا.  
13,سمعت عن المول الجديد؟ متى تروح تشوفه؟  
14,ربي يحفظ لك أولادك ويخليهم لك.  
15,كيف صحتك بعد العملية الأخيرة؟ ان شاء الله طيب.  
16,يقولون فيه خصومات كبيرة في السوق. رحت تشوف؟  
17,كيف الشغل معاك، ضغط ولا أمورك طيبة؟  
18,طمنا عن ابو محمد، عساهم طيبين.  
19,دائمًا أقول لك تعال زورنا، البيت بيتك.  
20,ما تزورنا عندنا في المزرعة؟ الجو حلو.  
21,هالفترة ما نشوفك في الديوانية، خير؟  
22,شافيت لك الدكتور الجديد، يقولون زين.  
23,زرت أهلك الأسبوع اللي فات؟ كيف حالهم؟  
24,سمعت انه صحتك تعبانه، عسى الأمور طيبة؟  
25,شفت لك فيلم جديد مؤخراً؟ فيه شي يستاهل؟  
26,العائلة كلها تسلم عليك وتقول متى نجيك؟  
27,ان شاء الله بنشوفك قريب في الزواج.  
28,كيف الجو عندكم؟ عندنا شوية غبار.  
29,بشّر، شفتلي سيارة جديدة؟  
30,معزوم عندي يوم الجمعة، لا تتأخر.  
31,الأولاد بيدرسون اون لاين، الوضع شوي تحدي.  
32,الرياضة كيف صارت معاك؟ دايم تمشي؟  
33,بشرني عن صديقك، سمعنا بندخل مجال جديد.  
34,متى آخر مرة شفت خالك؟  
35,كيف الحمل مع زوجتك؟ عساها بصحة زينة.  
36,ختما في متحف الفن الحديث، يقولون زين.  
37,أم أحمد تسلم عليك كثير وتقول تراك ببالها.  
38,وين سافرت الصيف اللي راح؟ لقيت دولة جديدة؟  
39,أتمنى تكون بصحة وعافية ومستريح.  
40,ما تلاقي رسايلك بالواتس، غير الجهاز؟  
41,يقولون عندك جديد في مشروعك، الله يوفقك.  
42,خطط العيد كيف صارت؟ ناوين تسافرون؟  
43,الأخت طلبتك تروحون للسوق سوا، بتتسوق شوي.  
44,سمعتك مشارك في مسابقة الطبخ، ودنا نجرب.  
45,مدربك يقول لك عفية على التمارين.  
46,ركبوا للعيال اللقاح الجديد؟ كيف كانت تجربتهم؟  
