ID,Text
1,بوكم سافر للدوحة يفتش شغل جديد.
2,اليوم في تخفيضات ضخمة بالسوق.
3,فلوسي كلها طارت في الاجار.
4,كم ريال باقي عندك في المحفظة؟
5,تبي تروح معي للمعرض بحر الأسبوع؟
6,فكرت أستثمر في العقار الفترة الجاية.
7,البنك سكر قبل ما قدرت اسحب فلوس.
8,سمعت أنهم بيفتحون فرع جديد للبنك في شارعنا.
9,كم صار سعر الذهب الحين؟
10,رواتبنا بتوحّد مع بداية الشهر القادم.
11,حاب أشتري هدية لأمي من راتبي الأول.
12,العرض حق الملابس اليوم بيخلص الساعة ثمانية.
13,تدري أن الفواتير زادت هالشهر؟
14,خوك باع سيارته واشترى بدلها سيارة جديدة.
15,لا تتأخر في دفع القسط الشهري، يا زين.
16,الاتفاقية التجارية تمت بنجاح كبير.
17,سمعت في خصم على الإلكترونيات هالأسبوع.
18,يمكن نحتاج نحط ميزانية للعطلة الجاية.
19,توقعت العملات الأجنبية ترتفع عن كذا.
20,زحمة في السوق اليوم بسبب العروض الخاصة.
21,لو عندك مبلغ زيادة، اش تشور أعمل فيه؟
22,المحل قريب يفتتح ويحتاج موظفين جدد.
23,الدرهم انخفض مقابل الدولار اليوم.
24,زوجتي تحب تشتري الأشياء الفاخرة.
25,تبي تستثمر في بورصة الأسهم؟
26,سامع عن المشروع الجديد في أبوظبي؟
27,عندك فكرة عن أسعار النفط هاليومين؟
28,هذا الشهر لازم نوفر شوية للمستقبل.
29,عندهم نظام تقسيط ممتاز للمشتريات الكبيرة.
30,فكرت أشتري بيت بعد كم سنة إن شاء الله.
31,فلوسنا قاعدة تنقص بسرعة غير مبررة.
32,في آلة جديدة للصرف الآلي قدام المجمع.
33,تحديثات اقتصادية إيجابية للربع الثاني.
34,عنادك وايد يأثر على تصرفاتك المالية.
35,لازم نرتب أولوياتنا في المصاريف.
36,الشيخ أعلن عن مبادرات تمويلية للشباب.
37,كم الرسوم الشهرية للفيزا الجديدة؟
38,تفكر تشتغل في مجال العقارات؟
39,عندي مشروع صغير أفكر أنفذه الأسبوع الجاي.
40,الشركة نزلت أرباحها بشكل غير متوقع.
41,هل التجارة الإلكترونية أفضل من التسوق العادي؟
42,الجيران باعوا بيتهم وراحوا لمدينة ثانية.
43,الليرة التركية ارتفعت شوي هالأسبوع.
44,أسمع أن سوق العملات مش مستقر هالأيام.
45,الجَد مضطر يدفع رسوم الجامعة لحفيده.
46,كم صرفت في رحلتكم لأوروبا؟
47,قررت أفتح حساب توفير من هالشهر.
48,المخبز عنده نظام نقاط جديد للعملاء.
49,تبي تشارك في الدورة الاستثمارية الجاية معي؟
50,السوق العقاري مزدهر بشكل ملحوظ مؤخراً.
51,يا له من يوم طويل بين المراكز التجارية.
52,كنت بتنقّل بالأوبر بدل من السياقة كل يوم.
53,الأشهرية نزلت لكن متأخرة شوي هالمرة.
54,ميناء صلالة بيشهد توسعات كبيرة قريباً.
55,هدايا الموظفين بتكون من ضمن الميزانية.
56,أعلنوا عن زيادة في الإيجارات التجارية.
57,العملات الرقمية شخبارها عندكم؟
58,باعوها بأقل من السعر اللي توقعناه.
59,سعر الشوكولاتة زاد بشكل جنوني!
60,البيزة العمانية ما تغيرت هذا الشهر.
61,كيف أحول المبلغ لبنوك خارج المملكة؟
62,هذا الحدّ قدام كثير منّا للتسوق.
63,عروض رمضان على المنتجات الغذائية رهيبة.
64,سمعت انعقد مؤتمر اقتصادي مهم في الرياض.
65,مو شايف مستقبل واضح لمحفظتي الاستثمارية.
66,ننتظر الدعم الحكومي الجديد للتعليم.
67,كم حسبوا عليك رسوم الشحن الإلكتروني؟
68,مسؤول التوظيف أعلن عن وظائف جديدة بمحلنا.
69,ما توقعت يأثر علينا التضخم بهالطريقة.
70,اشترينا الدرون بدالباوند ها الأيام.
71,الفواكه صارت غالية بصورة صارخة.
72,الحكومة أعلنت عن خطة تعافي اقتصادي.
73,بكم اشتريت التليفزيون الذكي؟
74,اختاروا مدير مشروع جديد براتب مغري.
75,الخدمة الجديدة في البنك متطورّة حيل.
76,البترول اليوم ما تغير سعره واجد.
77,تبي تحجز غرفة فندقية عبر الإنترنت؟
78,ناوين يطيحون القرض عن الموظفين.
79,الحين نشرتّي شنطة يديدة للمكتب؟
80,وأخيراً أرسلت التحويل الدولي من زمان.
81,آخر فكرة جنيت منها فلوس كويسة.
82,خويي ناوي يدخل مجال التجارة الإلكترونية.
83,سيارة جديدة بتوقف عند باب البيت قريباً.
84,الصرف العشوائي بيؤدي إلى ديون.
85,تقديم قروض سهل والجريدة أعلنت عنه.
86,قيمة البيت ما بطلت على الوضع العام.
87,الصالة الذهبية فيها تسهيلات متعددة.
88,تقدر تغير رصيدك إلكترونياً اليوم.
89,البطاقة الائتمانية فيها عروض مستقبلية.
90,سمعت أن السوق السوداء بتنزل الأكثر قريباً.
91,بكم راح تسوي تبليغ الضريبة هذا الشهر؟
92,البورصة محققة أرباح كبيرة للدولة.
93,قطعت تيكيت السفر بنصف السعر الأصلي.
94,تاريخ اقتصاد البلد لافت في التفاصيل.
95,وجهة السفر الجاية بتكون أقل كلفة علينا.
96,تشترون مجوهرات في المناسبات الكبيرة؟
97,زامج بالمشاريع الحالية يضمن راتب ثابت.
98,ركّبت لوحة بيتيّا على الطريق الجديد.
99,الأجواء التجارية في دبي مليئة بالحركات.
