ID,Text
1,أكيد، الجمهور بالصحة؟  
2,شخبارك اليوم، طبيعتك طيبة؟  
3,الله يحفظلك عائلتك، شلونهم؟  
4,الحمد لله، أنا متحسن، شكرًا للسؤال.  
5,عائلتي بخير، الله يديمها.  
6,شفت أخوي قبل يومين، كان يشكل.  
7,شخبار أصحابك، تواصلت وياهم؟  
8,أختي حامل، الله يرزقها بالخير.  
9,مريت على الوالدة، صحتها أفضل.  
10,طفلتي بدت تحجي كلمتين، خوش تقدم.  
11,صديقي تعبان من البرد، ادعوله بالشفاء.  
12,الحمد لله، العيال كبروا وصاروا طلاب مجتهدين.  
13,صحة الإنسان أغلى ما عنده، والله يعين الجميع.  
14,شفت جارك، كان شكله متعب، إن شاء الله بخير.  
15,أنا حاولت ألتزم بالرياضة، بس شوية صعبة.  
16,أمك شلونها، تحسنت صحتها بعد العملية؟  
17,الأهل زاروني بالدار، جابوا معاهُم فاكهة خيالية.  
18,شوقي للأصدقاء، جوي فيني فكرّيت، أريد أشوفهم.  
19,أحب أسمع أخباركم حبايبي، طمنوني.  
20,أخوي بدي يشتغل بشركة جديدة، أتمنى له التوفيق.  
21,سهرنا ليلة البارحة، الله لا يحرمني من أصدقائي.  
22,شعرك طالع حلو اليوم، شنو سويتي؟  
23,كان عندنا عزيمة، وكنا مجموعين كالعيلة.  
24,أجمل شي لمّة العائلة، صرنا نلتقي أكثر.  
25,الأولاد تعلموا السباحة، صرت فخور بهم.  
26,أحلى الذكريات مع الأصحاب، خاصة بالطلعات.  
27,أحب أطبخ وأعزم الجيران، الكل يعجبهم الطبخ العراقي.  
28,الحمد لله، الكل عنده صحة وعافية، هذا المهم.  
29,شفت حبيبي قبل يومين، فرحني بشغله الجديد.  
30,أنتِ شنو أخبارك، ما شفناك بالفترة الأخيرة؟  
31,تمنيت لك أسبوع سعيد، أتمنى لك خير دائم.  
32,صديقتي تجيب عيّال، وأنا فرحانة إلها.  
33,الأكل هالأسبوع كان زاكي، سويتها بنفسي.  
34,عدنا فرح بالجمعة الجاية، إن شاء الله نلتقي.  
35,هالأيام تعبت بسبب الزحمة، الله يعين.  
36,صحيح أن الحياة صعبة، بس نبقى نضحك.  
37,أكثر شيء يعجبني هو ضحك الأطفال حولي.  
38,صحة الوالدين شيء مهم، الله يطول بأعمارهم.  
39,وصلتني رسالة من صديقة قديمة، ذكرتني بالذكريات.  
40,كلي شوق للفطور مع العيلة، الأكل يزهي بالجمع.  
41,عندي امتحانات، دعواتكم يا أحباب.  
42,شفت بنت عمتي، شعرتها تغيرت، صارت أحلى.  
43,أحب التجمعات العائلية، كل واحد يحكي عن يومه.  
44,الحمد لله عالأصدقاء، دائماً بالضيق والسعة.  
45,جدي كان عنده عيد ميلاده الأسبوع الماضي، كتير فرحنا.  
46,تعلمت وصفة جديدة، صارت الأكل توب.  
47,أختي زارت صديقتها، عجبها شغلها.  
48,الشمس مشرقة اليوم، جو حلو للدردشة.  
49,ماكو أحلى من الجلوس مع الأهل عند الغداء.  
50,عندي لقاء مع الأصدقاء الأسبوع الجاي، اشتقت لهم.  
51,الحمد لله، الكل بصحة جيدة، الله يديمها.  
52,شفت الجيران، كنا نحكي عن أخبار الحي.  
53,أحب أستمع للأغاني القديمة، تخليني أحن.  
54,كل يوم أقول لازم أطلع مع الأصدقاء، بس تنكتب.  
55,شويحة بالصحة، بس مجهدة بأعمال البيت.  
56,عائلتي أهم شيء بحياتي، الله يسر عليهم.  
57,أسهرت مع صديقتي ليلة كاملة، ضحكنا وكشخنا.  
58,شفت أخويا، كان تروس مع العيال بالمنتزه.  
59,إن شاء الله نلتقي بفريضة جديدة.  
60,عجبني خبر نجاح صديقي، كتير فرحت له.  
61,الشتاء قريب، لازم نوهّي الأهل على الملابس.  
62,كل الأهل بخير والصحة عندهم تمام.  
63,اخويا يعاني من تعب بس صابر.  
64,أهلي يودوني كل يوم لأشوف طبيبي.  
65,عزمت صاحبتي على فطور، بس تأخرت.  
66,عايزة أزور جوي في البيت، أحتاج حديث.  
67,أحب أفطر مع أهل بيتي، كل مرة قعدة مميزة.  
68,عندي دراستان مطولة، محتاج وقت.  
69,الأجواء باردة، زيارة الأصحاب تسوي شغل.  
70,أحتاج أركّز على صحتي أكثر.  
71,اليوم قوية، مكملة شغلاتي في البيت.  
72,ويّا الأصدقاء محبّة وقلب يحمل.  
73,الحمد لله على كل نعمة، والصحة أولها.  
74,حبيبي عده شغل مهم، الله يوفقه.  
75,قررت أزور عائلتي كل نهاية أسبوع.  
