ID,Text
1,حبّيت أشتري شي جديد بس جيبي فاضي.  
2,إذا تعال عالسوق هاليومين، عندهم تخفيضات حلوة.  
3,وين أقدر أختار أزين محل للملابس هنا؟  
4,يحچي لي صديقي إنه الأسعار زادت بشكل مو طبيعي.  
5,كل ما أسحب من البنك، يختفي الفلوس بسرعة.  
6,داوم أكتر من الشغل بس الراتب ما يكفي.  
7,فكر أفتح دكان صغير بعدين إذا الله راد.  
8,عندك علم شنو آخر أسعار الذهب؟  
9,عندي ديون لازم أسددها، مو عارف أشلون.  
10,إيش كثر معاه فلوس هل هالمشروع يستاهل؟  
11,خليت الفلوس بالسفارة كاحتياط إسعافي.  
12,وين أقدر ألقا أرخص صيدلية؟  
13,خذيت قرض بسيط وسددته بسرعة، الحمد لله.  
14,شفت إعلان عن قرض بفوايد قليلة، شنو رأيك؟  
15,يقولون إن العملة هالوقت قاعد تنزل.  
16,لو آجيت بوقتك، كنت بلاك أجنبي قيمتو عالية!  
17,أبتعب من قلة الفلوس، زين لو عندي مجال أتوظف.  
18,أحتاج فلوس لمصاريف المدرسة، شلون أتصرف؟  
19,بكرا الصبح عندي موعد مع المسؤول عن القروض.  
20,أكدر أشتري السيارة بالتقسيط؟  
21,عدي صديق شاطر يسوي مشاريع مربحة.  
22,جدتي دايم تحكيلي عن الذهب كاستثمار.  
23,عندك معلومات عن أسعار الأراضي بالضواحي؟  
24,ابن خالي يشتغل بالتجارة، وهو كاسب زين.  
25,البنوك عدها عروض جميلة حالياً، وين نروح؟  
26,قد رحت للسوق، ولقيت ذاكر كأنها سرقة.  
27,شلون تقدر تسوي ميزانية بهذه الأسعار العالية؟  
28,لازم أغيّر أسلوبي بالإنفاق، الوضع مو زين.  
29,أريد أتعلم شلون أستثمر بالأسهم بعدين.  
30,شي حلو إذا أستطعت أفتح مشغل صغير.  
31,فلوسي اختفت من المحفظة، شنو أسوي؟  
32,عندك فكرة عن مضاربة العملة، شلون تصير؟  
33,خلّيها على الله، كلشي ينحل بالصبر.  
34,فكر أشتري ذهب في هاليومين، الأسعار ماكو ثابتة.  
35,أحتاج أتعلم شلون أشتري و أبيع بالأسواق.  
36,يومياً أكوم أشوف الدعايات على القنوات.  
37,زيارة واحد من الأصدقاء أحسن من قعدتي بالبيت.  
38,لا تصرف كلها دفعة وحدة، فكر بالمستقبل.  
39,صديقي جاب لي كمبيوتر بس كلش غالي.  
40,حبيت أسوي صفقة تشتمل على تخفيضات.  
41,تسأل بالأخير عن فاتورة الماء، غالية كلش!  
42,لازم جوانيح نلقا طريقة للأرباح هالفترة.  
43,الكثير يشتكي من الأسعار المرتفعة، وين الحل؟  
44,أحب أتابع الأخبار الاقتصادية كل يوم.  
45,إذا عندك فلوس زايدة، استثمرها بشي مفيد.  
46,عائلة صديقي يعوّلون على عمله بمجال الحرف اليدوية.  
47,أريد أفتح حساب توفير، هالموضوع سهل لو صعب؟  
48,في مشروع زراعي يدخل فلوس مضمونة، شنو رأيك؟  
49,يقولون عندهم مشروع جديد للدعم المالي بس للنساء.  
50,الأسواق مليانة والمنافسة كبيرة على الأسعار.  
51,الصيف قادم، وشو راح أسوي بمصاريف العطل؟  
52,عندي رغبة بالتجارة، بس شنو الخطوة الأولى؟  
53,نجحت ببيع الآثاث القديم، الفلوس جت بمكانها.  
54,كل يوم عندي فكرة جديدة لكسب المال.  
55,عزيمة مهمة للشغل، لازم ألتزم بالميزانية.  
56,أحتاج أرفع تمويل مشروعي، شنو السبل؟  
