ID,Text
1,شسوي اليوم؟  
2,خل نروح للسوق نشتري شوية خضار.  
3,تريد عشاء اليوم ولا غدا؟  
4,مشتاق للشوي، خل نسوي كباب.  
5,وين أروح أشتري خبز طازة؟  
6,أسويلك بيتزا، شنو رأيك؟  
7,صحيح، الجو اليوم زين للفسحة.  
8,شنو خطتك الويكند؟  
9,أحب ألعب كورة بعد الظهر.  
10,شفتوا المسلسل اللي يعرض بالليل؟  
11,محتاجين نرتب البيت قبل الضيوف.  
12,شلون كانت نزهتك البارحة؟  
13,نقعد نشرب شاي بعد العشا؟  
14,اليوم رح أطبخ مرقة عدس، تحبها؟  
15,خلي نروح للحديقة نتمشى.  
16,شكو بشره على سيرة الطقس، معقول يمطر؟  
17,خلنا نشوف فلم سوا بعد العشاء.  
18,نحب نروح نتمشى بحيّنا بعد المغرب.  
19,أفكر أتعلم الرسم، شنو رأيك؟  
20,عندي سهره بعدين، شنو ألبس؟  
21,إشلون تسوين صلصة الطماطم؟  
22,عندي شغل كتير اليوم، إن شاء الله أخلص.  
23,شنو تجيبين من السوق؟  
24,تعبانة اليوم، ما أقدر أطبخ.  
25,الخبز يطلع طازة إذا خليه بالفرن.  
26,إذا تتغير الخطة، خبريني.  
27,الصيف قريب، لازم نخطط للسفر.  
28,متى رح تخلين إجازة لفترة طويلة؟  
29,أحب الزرع بس ما عندي وقت أعتني بيه.  
30,أخرتها النجاح بالدراسة، كلش جدا فرحني.  
31,أخذت الشهادة، قاعد أعيد وأفكر بالمستقبل.  
32,يا ربي شسوي إذا حبستني الزحمة؟  
33,سويتي قهوة، وياها شنو؟  
34,خذينا نمسك بضاعة البازار الجديد.  
35,شنو هالريحة الحلوة اللي تملأ الجو؟  
36,متعاقدة لشغلة جديدة بعد أسبوع.  
37,فكرني أشتري طماطم من السوق.  
38,يا بختك تطبخين كل يوم، أنا تعبت.  
39,طلعت لي فكرة حلوة احتفل بعيد ميلاد.  
40,الجو اليوم مسلّي، نتحزم ونخرج.  
41,شلون القهوة الي سويتيها، حلوة ولا مرة؟  
42,صغيرتي تبي تتعلم و تلعب كرة السلة.  
43,روح أفطر قبل ما تروح للشغل.  
44,كلش متشوقة للعيد، على الأجواء.  
45,اليوم قررت أتعلم الطبخ من الإنترنت.  
46,أحب الرياضة بس صعبة ألتزم بيها.  
47,صديقتي دعتني حفلة، شسوي بالأكل؟  
48,سألتها اذا تحب الكبة، قالت أي.  
49,بكرة رح أشتري شغلات للبيت.  
50,إذا طلعنا اليوم، نسهر وإذا رحتوا بكرة.  
51,المسلسل فعلاً حلو، لازم نتفرج عليه.  
52,حابة أشتري قميص جديد للصيف.  
53,وياها شنو نطبخ، تفاح أو كرز؟  
54,رح نجرب حدود جديدة اليوم.  
55,يلا نذهب نشوفها ونشرب شاي سوا.  
56,جاي من الشغل، متشوق للفطور.  
57,ولد عمي زارني، جبت له شوية حلوى.  
58,كلنا نحب التصوير، رحت على الطبيعة.  
59,اليوم مشغولة بالشغل، ما أقدر أخرج.  
60,شنو رأيك نذهب لصالة الألعاب؟  
61,وعدتك أرجع أغسلك بعد يومين.  
62,في الحديقة مع الأولاد، الجو حلو.  
63,حبذا لو أزورك، نأكل مشاوي.  
64,وين آني آخذ الكتاب اللي وعدتك.  
65,خلصت رواية جديدة، شنو رأيكم فيها؟  
66,أريد أبدأ فصول جديدة في حياتي.  
67,خلي نروح للبحر الأيام الجاية.  
68,الأهل بمصر، كيف شفتهم آخر زيارة؟  
69,جبتلك هدية، تتذكر ذاك اللعبة؟  
70,قعدي أشرحيلنا شو كان معاك.  
71,إن شاء الله أروح السوق بعدين.  
72,كم نسبتي هالسنة؟ أريد أساعدك بالدراسة.  
73,وين القهوة المنشورة؟ أريد أجيب منها.  
74,جاتني فكرة أسوي مشاوي في العطلة.  
75,كل يوم أقول راح أتعلم أربط الحبل.  
76,عشت عمري كله بمشاغل المنزل.  
77,أحتاج شوية استرخاء بعد الجهد.  
78,حابة أروح أتعلم رياضة جديدة.  
79,أحب لعب الشدة مع الأصحاب بعد العشاء.  
80,كنتي تذكرين سيرة رحلة الصيف الماضية؟  
81,لازم ندور على مطعم جديد نروح له.  
82,طلعت أعاني من الحرارة اليوم.  
83,سويت شوربة هاليوم، طيبة مو؟  
84,مشكلة هاليوم أني خفت على حالي.  
85,تعيش هالأيام في زحمة العمل، شكو.  
86,سألينى إذا جبتي أكل للضيوف.  
87,لكل عائلة طقوس تحبها، شنو عندكم؟  
88,الحياة قصيرة، عيش كل يوم فيها.  
89,أحب أسمع موسيقى صوفية في الترويح.  
90,طلعت لي فكرة أعمل جولة مع الأصدقاء.  
91,وينعتلي اليوم شعار الحفل؟  
92,أحتاج مساعدة لتنظيف البيت.  
