ID,Text
1,رحنا السوق واشتريت لي عباية جديدة.  
2,تخيل، شفت الغزلان في حديقة الحيوانات في دبي.  
3,وين تبي تسافر الصيف الجاي؟  
4,اجل بنروح للبحر ونسوي شوية باربكيو.  
5,كل مرة أزور مسقط، أنبهر بجمال الجبال.  
6,الأكل هنا طيب، جربت الكبسة مع اللحم؟  
7,رحلة إلى الجزر في قطر كانت أحلى مغامرة.  
8,الريوق في المقهى الشعبي طعمه لا يقاوم.  
9,شفتي الشلالات في منتزهات العلا؟ مذهلة!  
10,لازم نجرب الفالوح في الفريج، طعمه أساسي.  
11,مو لازم تنسين تصورين مع الجمل عند الشاطئ.  
12,محلات الدخون في أبوظبي روعة، ريحتها تعجب.  
13,عزيمتنا بتكون صدق في القهوة بعد المغرب.  
14,روحنا نتمشى على الكورنيش وكانت الأجواء حلوة.  
15,روحنا المخيم في الصحراء وقضينا ليلة تحت النجوم.  
16,تعالي نجرب الغطس في البحر، شفته ينفع!  
17,في المسير، وقفت عند دكان صغير واكتشفت شي حلو.  
18,عندنا مهرجان ثقافي هالسنة، لازم تحضرينه!  
19,صديقنا أخبرنا عن الكافيه الجديد في الشارقة، شكله فخم.  
20,نبي نستأجر دراجات ونتجول في حديقة العين.  
21,هالفيلم اللي دارسنه بالكورس عن التراث الشعبي روعة.  
22,ماعندي فكرة وين أروح الأسبوع الجاي، تفيدوني؟  
23,الجبل الأحمر في وادي رم يستاهل الزيارة، كلموني.  
24,شفتوا صيد السمك في البحر وفيه رزق وايد!  
25,الشاليهات على البحر في فركه تخليكم ترجعون مرة ثانية.  
26,دوروا لي على مرشد سياحي في عمان، أبي أتعلم أكثر.  
27,الأفلام الخليجية تذكرنا بكثير من العادات والتقاليد.  
28,خلال الصيف، نحب نروح قطر عشان الفعاليات الصيفية.  
29,الجولات الثقافية في البحرين تعطي فكرة عن تاريخ المكان.  
30,الأكل في المعرض السنوي يفتح النفس، جربوا الدسّامة!  
31,بكرة بنزور متحف الشارقة للفنون، استمتعوا!  
32,تعرفون وين أقدر أجرب أشهر قهوة عربية؟  
33,نحب نطلع بر رحلات تخييم في الصحراء مع الأصدقاء.  
34,السوق القديم في مدينة جدة له ذكريات جميلة.  
35,المواصلات العامة في دبي تساعدنا نستكشف أحلى الأماكن.  
36,يوم الخميس، نبي نطلع نتمشى على الكورنيش في الخبر.  
37,زرتني عائلتي من الكويت ورحتوا للملاهي مع بعض.  
38,أحب أتعرف على العادات المختلفة وزيارة القرى.  
39,عندنا رحلات بحرية في عمان، تستاهل تحجزون.  
40,كنت ببحث عن الأكلات الشعبية في الويكند.  
41,هل زرتوا الجزر الصناعية في البحرين؟  
42,الأجواء في الطائف في الربيع تسحر كل زائر.  
43,شفتوا كيف السماء تتزين بالنجوم في الصحاري؟  
44,تجربتي في القهوة العربية كانت من أجمل اللحظات.  
45,لعبنا عيال الحارة كرة قدم في الحديقة.  
46,نجرب نركب الدراجات الهوائية في الشارقة؟  
47,سمعتوا عن فندق الخمس نجوم الجديد في المرسى؟  
48,كل سنة نحب نروح إلى الفعاليات السنوية في معرض الكتاب.  
49,معلومات عن رحلات السفاري في الإمارات، في حد جربها؟  
50,رحنا ديوانية الأصدقاء باليوم الوطني، كلها فرحة.  
51,الأفراح في المنطقة متنوعة، وكل وحدة لها طابعها.  
52,شفتوا السور القديم في حائل؟ قصة تاريخية عظيمة!  
53,تصرفات الناس في المهرجانات توضح لنا التضامن.  
54,وصلني خبر عن الإحتفالات بيوم الأم، لازم أشارك.  
55,الصيف هنا حار، لكن البحر يبرد علينا.  
56,بنتغدى في مطعم شعبي، استمتعنا بأكل المندي.  
57,هل تعرفون حدث الثقافة والفنون اللي بيصير الأسبوع الجاي؟  
58,كانت عندنا رحلة إلى الجبال في عمان، تجربة مذهلة.  
59,تعلمت عن الخياطة التقليدية من جدتي، ما لها بديل.  
60,الصيد بالصقور يحافظ على تراثنا، وين لازم أسجل؟  
61,تجربتي في سوق المزارعين كانت ولا أروع، كل شيء طازج.  
62,اليوم تطلع لنا القمر، والليل مناسب للتخييم.  
63,صرت أجمع الطوابع البريدية من الدول اللي زرتها.  
64,الأكلات الشعبية في قطر دائماً تعجبني، جربتها جديدة.  
65,كيف بدايه رحلتكم إلى الجزيرة الحمراء؟  
66,شفتوا الدشداشة اللي لقيتها في السوق القديم؟  
67,عندنا رحلة إلى الفجيرة، نبي نشوف الشلالات.  
68,ناطرين نهاية الأسبوع، بنروح جولة جبلية في الظهران.  
69,تجربتي في ركوب الجمال كانت من أفضل التحديات.  
70,الأجواء هنا رمضانية جداً، الناس كلها محتفلة.  
71,وين أقدر أحصل أفضل أنواع التمر في المدينة؟  
72,يا سلام على الحرف اليدوية في السوق، فعلاً فنا ومهارة.  
73,رحنا نتمشى في الممشى البحري في الدمام، زين للأجواء.  
74,تذوقنا أكل الهريس في العرس، مذاق مميز حقاً.  
75,هل جربتوا فعالية السدو في الفجيرة؟ فاجأتنا بالتفاصيل.  
76,أحب أأخذ جولة في القرى الصغيرة في سلطنة عمان.  
77,تجربتي في صيد السمك مع الأصدقاء كانت لا تنسى.  
78,في السوق الغربي، حصلت أشياء جميلة وعتيقة.  
79,شوفوا المناظر في رحلة السفارى، كانت تحفة طبيعية.  
80,هل سبق وذهبتوا إلى جبال كرا في الربيع؟  
81,الصحراء لها جمال خاص في الليل، تجربة مختلفة.  
82,قصص الأجداد عن البحر والصيد تظل محفورة في ذاكرتنا.  
83,تمنيت لو تكون سفرتي إلى البحر الأحمر مع الأصدقاء.  
84,كنا نمشي في حديقة بمدينة الخبر، الأجواء لطيفة.  
