ID,Text
1,أكيد جاي النموس اليوم، خلوكم بالبيت.  
2,سمعتوا عن صفقة النفط الجديدة؟ شكلها بتغير السوق.  
3,درجات الحرارة اليوم وايد مرتفعة، ربي لطف.  
4,شفتوا تويتر بالأمس؟ فيه خبار كثير عن التطورات السياسية.  
5,وين رايحين نهاية الأسبوع؟ نحتاج نطلع شوي.  
6,المطاعم اللي فتحت هالأيام شكلها وايد تجذب.  
7,لا إله إلا الله، كثر الأخبار عن الزلازل بس الله يحفظنا.  
8,الناس كلها تتكلم عن هالموسم، الطقس رائع اليوم.  
9,في أصدقاء مقهى جديد، جربتوه قبل؟  
10,بدينا نسوي مسابقات على إنستغرام، شاركوا معانا!  
11,الزحمة كانت مرهقة بالدوام اليوم، خاصة عند الإشارة.  
12,عندكم أي فكرة عن أغاني الصيف الجديدة؟  
13,الناس صاروا يستخدمون تيك توك بشكل يومي، شرايكم؟  
14,فيه تحذير من العواصف الرملية اليوم، انتبهوا.  
15,فضلنا نتابع الأخبار من الصباح لساعات، ماذا يحدث؟  
16,توقعات الطقس تقول إن الجو بيبرد بخريف هالسنة.  
17,أحب الشاي بالنعناع بعد صلاة المغرب، طعم مختلف.  
18,بتفتح عندنا حديقة جديدة، نتمنى تكون حلوة.  
19,شفتوا اقتراحات الفعاليات اللي بتم هالأسبوع؟  
20,يا الله، الدنيا تغيرت بشكل سريع مع السوشيال ميديا.  
21,تذكرون يوم كنا نقعد بالساعات نسمع الأخبار بالتلفزيون؟  
22,الأسعار في السوق بدأت ترتفع، لكن شالسالفة؟  
23,فريقنا فاز اليوم بالبطولة، كلنا فخورين!  
24,في احتفالات كبيرة قادمة بمناسبة اليوم الوطني.  
25,وين رحتم في العيد؟ أنا قضيت العيد مع العائلة.  
26,البرامج الوثائقية في رمضان كانت وايد ممتعة.  
27,البطولات الرياضية تستقطب الكثير من المتابعين هالأيام.  
28,الشتاء على الأبواب، وحنا نرتب للطلعات.  
29,شفتوا التصميمات الجديدة للمنازل؟ إبداع زايد.  
30,المزارع هالأيام تحتفل بالحصاد، شغلة جميلة.  
31,الدروس المسجلة صارت مهمة بالنظام الدراسي الحين.  
32,هل جربتوا الفلوقرز الجداد بالسناب شات؟ كثير حلوين.  
33,الدنيا صارت تخوف مع كل الأخبار عن التغيرات المناخية.  
34,الفنادق الجديدة في المدينة وايدة مميزة، زرتها؟  
35,لازم نسجل في الدورات الجديدة، تطور وقتنا.  
36,الأسواق الليلية صارت ترند جديد بين الشباب.  
37,الاحتفالات الأخيرة كانت ملونة وتاخذ العقل.  
38,عندك خبر عن المعرض الفني اللي بيصير الأسبوع الجاي؟  
39,شمس الظهر حارة، بس الجو في المساء جميل.  
40,الفقرات الاجتماعية في السوشل ميديا خارجة عن المتوقع.  
41,الاجتماعات الأفتراضية صارت جزء من حياتنا اليومية.  
42,آخرتها وش سالفة الخبر اللي انتشر عن الرواتب؟  
43,سألتني عن آرائي في الفاشن، قلت لها لازم نواكب العصر.  
44,الله يرزق الجميع، عيدية هالسنة كانت حلوة.  
45,كثير قريباتي يخططون للسفر بعد كورونا.  
46,مسلسل رمضان السنة كان له ضجة كبيرة.  
47,تدرون عن حملة التوعية الأخيرة في المدارس؟  
48,الأجواء في الحديقة كانت رائعة، قعدنا وقت طويل.  
49,تحديات الرقص على السوشيال ميديا شغالة وبقوة.  
50,الموتورات الجديدة بارزة في الشوارع، حماس.  
51,شباب الحي نظّموا فعالية تنظيف للبحر، فكرة حلوة.  
52,لا تنسون تتابعون الأخبار، فيه تفاصيل مهمة.  
53,الهمسات بين الاصدقاء تزيد المحبة في المجالس.  
54,الأفلام الجديدة بالسينما تحمس، وين نروح!  
55,سمعتوا عن الخبز الجديد اللي طلع؟ مختلف تمام.  
56,تحضير الأكلات التقليدية من الجيل للجيل أمر جميل.  
57,يوم الجمعة مخصص للقاء الأهل والأصحاب.  
58,شفتوا عروض الأضواء في الحدائق؟ كانت مبهرة.  
59,كمتعة العائلة في سفرات برية، وين تروحون لعيد الأضحى؟  
60,النجوم شباب يتألقوا على المسارح، وإحنا ندعمهم.  
61,الحوادث الأخيرة على الطرق حذرتنا من السرعة.  
62,عطلات نهاية الأسبوع فرصة للجميع للاسترخاء.  
63,الفنون الشعبية تحكي قصص الأجداد وتعبر عن هويتنا.  
64,دشنت المدرسة برنامج جديد باللغة الإنجليزية.  
65,تجربة الكامبنج في الطبيعة مع الأصدقاء كانت رائعة.  
66,السوشيال ميديا فتحت باب جديد للنقاشات الثقافية.  
67,أخبار المناخ مهم نتابعها علشان صحتنا.  
68,الخيول في المسابقات تخطف الأنظار، كل واحد يبغى يفوز.  
69,الأغاني الوطنية تخلي القلب ينبض فخر، خصوصًا في المناسبات.  
70,الأسعار في المطاعم هالأيام شوي غالية، بس الطعم يستاهل.  
71,برد الربعة تأثّر علينا بعد، مستانسين.  
72,التحذيرات من الحشرات صارت جزء من حياتنا الحين.  
73,اشتركت في حدث رياضي جديد، أتمنى أكون فايز!  
74,الأكلات الجديدة في المطاعم تلعب دور كبير في التجديد.  
75,دروس التوعية عن الفيروسات انتشرت بشكل كبير.  
76,كل واحد فينا له اهتمامات خاصة، وأنا أحب التصوير.  
77,الجميع يشارك في الحملات البيئية لتحسين المجتمع.  
78,السفر للخارج صار أمل الكثيرين بعد الفترات الصعبة.  
79,الأسواق الشعبية تعكس ثقافة أهل الخليج وتقاليدهم.  
80,سهرات العيد في الحي لها طابع خاص، نحبها.  
81,لازم نكون يداً واحدة لدعم الفئات المحتاجة.  
82,تتكلمون عن مباريات كأس العالم ولا؟ تحمسني!  
83,مبادرات التخلص من النفايات كانت مبهرة.  
84,القصص القديمة لها وقع خاص، لازم نسمعها وننقلها.  
85,طيور الصيف ترتاح في البلاد بعد السفر الطويل.  
86,هذه السنة في تحديات جديدة في مجالات العمل.  
87,الأجواء تعيدنا للحنين، خاصة مع ذكريات الطفولة.  
88,الجميلات في المسابقات يستحقوا كل الدعم.  
89,يوم تطوعنا في تنظيم الفعالية كان مليء بالنشاط.  
90,فيه برامج صيفية للأطفال تدعم مهاراتهم.  
91,أخبار التكنولوجيا تتجدد بشكل يومي، لازم نواكبها.  
92,ما زلت أحتفظ بمجلة من أيام الطفولة، ذكريات جميلة.  
93,مشاريع التنمية في بلادنا تشتغل على قدم وساق.  
94,مئات الأسر تحتفل بمهرجان الهجن، تقاليد لا تُنسى.  
95,الأيدي الواعدة في السوشيال ميديا جايبين إبداعاتهم.  
96,تابعوني في قناتي الجديدة، جبت أفكار جديدة!  
97,ياهلا ومرحبا بالأجواء المتغيرة، الصيف عندنا وايد حار.  
98,فيه الكثير من الفقرات الثقافية تحتفل في الشهر الجاي.  
99,الأسواق تتزين بالألوان والأنوار في الليالي المباركة.  
100,الأصدقاء صاروا يجتمعون أكثر عن طريق البث المباشر.  
101,كل يوم نكتشف تفاصيل جديدة عن الحياة حولنا.  
102,المبادرات المجتمعية تعكس طيبة أهل الخليج، الله يحفظهم.  
103,الجميع ينتظر نتائج بطولة الدوري بشغف.  
104,تحذيرات من الأوكازيونات تدعونا للتأني قبل الشراء.  
105,الكثير من الناس يفضلوا التعامل الإلكتروني هالأيام.  
106,فعالية العيد تشمل فعاليات ثقافية وتعليمية للأطفال.  
107,سمعت أن فيه احتفالات كبيرة بالقرية هذا الشهر.  
108,إبداعات الشباب في الفنون تحظى بتقدير عالية.  
109,الأسرة تجمعنا في كل مناسبة، وهذا الشيء مميز.  
110,قضايا البيئة صارت تهم الكل، لازم نشارك.  
111,كل يوم يظهر لي مصطلح جديد في السوشيال ميديا.  
112,صفحات النقاش الثقافية ساهمت في تبادل الأفكار.  
113,الحفلات المتنوعة تضفي بهجة على قلوب الجميع.  
114,أحلى الأوقات اللي نقضيها مع الأهل في الرحلات.  
115,تظل الابتكارات الجديدة في التعليم تحدّي للجميع.  
116,وقد يكون اليوم حار، لكن العبرة في الساعات الجميلة.  
