ID,Text
1,شنو الأخبار اليوم؟  
2,الجو حر مرّة اليوم، شنو السالفة؟  
3,شفت الفلم الجديد على النت؟ بطل روعة!  
4,يا ميت هلا، شلونكم و شلون الدنيا؟  
5,تدرون عن سياسة الحكومة اليوم؟ الوضع مو زين.  
6,الحمد لله على كل حال، بس كثرت المشاكل.  
7,هذا النفط كاعد يلعب بالأسعار، شلون بنعيش؟  
8,الفيسبوك يزدحم بالشائعات هالأيام.  
9,عندكم فكرة عن أحداث برشلونة الأخيرة؟  
10,والله الوضع هاليومين مو مطمئن.  
11,شفتوا الأغنية الجديدة، مدري شنو رأيكم بيها؟  
12,يا خبر بفلوس بكرة يصبح ببلاش، الدوام صاير مرهق.  
13,هالصيفية، الشط يكتظ بالناس، معقولة؟  
14,هل كاعد تتابع طقس العراق هاليومين؟  
15,لازم نهتم بالصحة، الجو ملوث.  
16,يعني جبتوا العيدية هالموسم؟ الدنيا مول هدوء.  
17,كل يوم نسمع عن مظاهرات، كافي بلاها.  
18,سوري، بس هذا النقاش ينرفز.  
19,ياريت نعرف كيف نتعامل مع هالوضع.  
20,الأكل هالفترة صاير غالي، ليش!  
21,تدرون عن مشاكل الشوارع، كليش مزعجة.  
22,استغفر الله، بعض الناس مو محترمة.  
23,الرياح الباردة ترد علينا بعد يومين.  
24,والله هالأيام الناس ما تفكر بعقولها.  
25,الشباب فيهم حيوية، لازم يستغلونها.  
26,أنتم شنو رأيكم بالموضة الحديثة؟  
27,الموسم هالعام كأن ہو جفاف، كلشي تأخر.  
28,طاقة الشباب لازم تتوجه للأشياء المفيدة.  
29,يا جماعة، شنو رأيكم في عرس أختي؟  
30,يشهد الله، التكنولوجي هالأيام بطيء.  
31,تدري أنا شفت تحرش في السوق، شي مُخزي.  
32,يوميات كورونا صارت جزء من حياتنا.  
33,منو يتوقع انتخابات جديدة؟ الأمور مابينه.  
34,الحياة صارت صعبة، بس نصبر.  
35,المشاريع الجديدة تحل الكثير من المشاكل.  
36,شلون تكدرون تتبعتوا الأخبار من غير انترنت؟  
37,يوم عاصف كاعد يمر علينا، بديت استعد.  
38,تدرون شنو صار بمسابقة الشعر؟ جابوا فائزين.  
39,مسرح الحياة كل يوم بتعقيد، شو سوينا.  
40,زحمة السيارات صارت كل يوم، خلوها عادي.  
41,ما تكدرون تعيشون من غير قهوة الصباح!  
